@relation algorithm_runs_OpenML_MetaLearning_2016

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute area_under_roc_curve numeric
@attribute predictive_accuracy numeric
@attribute precision numeric
@attribute recall numeric
@attribute kappa numeric
@attribute f_measure numeric
@attribute root_mean_squared_error numeric
@attribute root_relative_squared_error numeric
@attribute mean_absolute_error numeric
@attribute relative_absolute_error numeric
@attribute kb_relative_information_score numeric
@attribute runstatus {ok, timeout, memout, not_applicable, crash, other}

@data
275,1,405,0.745329,0.661972,0.704348,0.661972,0.423155,0.655594,0.411917,1.411233,0.18693,0.977519,31.297696,ok
275,1,406,0.699035,0.633803,0.637492,0.633803,0.322817,0.620771,0.361926,1.166529,0.14939,0.781208,24.798261,ok
275,1,407,0.784938,0.695652,0.729097,0.695652,0.466887,0.691654,0.336912,1.154263,0.121703,0.636424,29.170642,ok
275,1,411,0.783851,0.690141,0.697328,0.690141,0.496129,0.692307,0.399273,1.367914,0.160142,0.837434,35.168883,ok
275,1,413,0.781781,0.695652,0.724638,0.695652,0.410256,0.684899,0.34057,1.166796,0.153276,0.742216,23.845051,ok
275,1,417,0.622252,0.56338,0.558914,0.56338,0.274077,0.559681,0.360914,1.236495,0.220314,1.152096,15.946326,ok
275,1,418,0.594568,0.73913,0.573499,0.73913,0.269841,0.645123,0.33426,1.099563,0.240222,1.220302,-3.007967,ok
275,1,419,0.77974,0.782609,0.750725,0.782609,0.577206,0.755867,0.281827,0.963504,0.173478,0.907175,23.512468,ok
275,1,420,0.581581,0.478873,0.581522,0.478873,0.162843,0.488778,0.450443,1.543222,0.202899,1.061024,14.998886,ok
275,1,422,0.610766,0.652174,0.534325,0.652174,0.152074,0.585507,0.344056,1.162089,0.250483,1.30986,-2.652042,ok
275,1,423,0.740269,0.695652,0.729097,0.695652,0.465116,0.691654,0.34061,1.098105,0.129374,0.626475,30.326219,ok
275,1,471,0.762993,0.676056,0.645065,0.676056,0.411532,0.649188,0.352925,1.113383,0.129446,0.62682,33.336647,ok
275,1,482,0.448045,0.549296,0.371575,0.549296,-0.026197,0.435642,0.347952,1.097693,0.236985,1.14756,-4.449123,ok
275,1,523,0.734608,0.647887,0.622074,0.647887,0.350531,0.616564,0.315273,1.080129,0.185542,0.970262,224.070528,ok
275,1,524,0.701391,0.695652,0.583851,0.695652,0.255389,0.622013,0.302275,0.977142,0.168077,0.878928,204.830928,ok
275,1,527,0.765505,0.704225,0.724638,0.704225,0.481391,0.690763,0.309787,1.061333,0.175442,0.917447,26.128833,ok
275,1,528,0.703927,0.652174,0.562929,0.652174,0.144186,0.6,0.313381,1.073647,0.200996,1.051074,13.217109,ok
275,1,531,0.723654,0.695652,0.509859,0.695652,0.08,0.585812,0.317143,1.086536,0.166667,0.871555,19.488657,ok
275,1,532,0.780719,0.73913,0.674592,0.73913,0.434426,0.703294,0.285777,0.979076,0.181268,0.947911,21.854869,ok
275,1,534,0.713665,0.652174,0.657971,0.652174,0.318519,0.651613,0.336949,1.15439,0.243478,1.273228,1.264927,ok
275,1,585,0.707521,0.56338,0.527104,0.56338,0.223633,0.541354,0.314585,0.992431,0.161029,0.779755,19.318796,ok
275,1,589,0.5,0.591549,0.349931,0.591549,0,0.439736,0.368985,1.164048,0.13615,0.659286,15.593004,ok
275,1,591,0.687964,0.605634,0.555796,0.605634,0.267772,0.565391,0.309455,0.976244,0.162272,0.785778,22.236599,ok
275,1,592,0.428505,0.591549,0.349931,0.591549,0,0.439736,0.317906,1.002907,0.20764,1.005463,-0.269644,ok
275,1,593,0.774578,0.661972,0.641813,0.661972,0.408744,0.646023,0.286717,0.904513,0.143192,0.693386,29.142415,ok
275,1,597,0.428505,0.591549,0.349931,0.591549,0,0.439736,0.317906,1.002907,0.20764,1.005463,-0.269644,ok
275,1,598,0.627357,0.56338,0.558914,0.56338,0.274077,0.559681,0.365335,1.152531,0.175447,0.849576,19.485313,ok
275,1,677,0.723913,0.56338,0.614493,0.56338,0.304142,0.562799,0.391962,1.342868,0.160901,0.841402,23.723417,ok
275,1,1068,0.732453,0.565217,0.611204,0.565217,0.23588,0.574998,0.374283,1.180762,0.171303,0.829508,148.435651,ok
275,1,1069,0.5,0.695652,0.483932,0.695652,0,0.570792,0.317923,1.027169,0.207645,1.066638,-0.269644,ok
275,1,1070,0.611905,0.565217,0.611204,0.565217,0.215017,0.570669,0.411113,1.304261,0.169014,0.818423,162.494514,ok
275,1,1071,0.595238,0.695652,0.550725,0.695652,0.206897,0.614493,0.379646,1.197681,0.144131,0.697933,156.51433,ok
275,1,1073,0.731315,0.608696,0.751449,0.608696,0.392962,0.638127,0.384264,1.237393,0.167742,0.812265,173.031993,ok
275,1,1074,0.507246,0.042254,0.592354,0.042254,0.00638,0.029079,0.57735,1.978009,0.333333,1.74311,-10.589387,ok
275,1,1076,0.600828,0.55493,0.578595,0.55493,0.148148,0.537731,0.374599,1.283382,0.201953,0.977923,38.581311,ok
275,1,1077,0.582823,0.652174,0.541571,0.652174,0.159817,0.591304,0.339804,1.071988,0.193433,0.936666,54.859014,ok
275,1,1078,0.667547,0.53662,0.721118,0.53662,0.256065,0.535984,0.417029,1.428746,0.173913,0.909449,197.262877,ok
275,1,1079,0.778023,0.690141,0.724638,0.690141,0.410256,0.662526,0.287059,0.983468,0.173478,0.907175,229.313728,ok
275,1,1080,0.654969,0.588732,0.641822,0.588732,0.26501,0.591304,0.340637,1.132127,0.156787,0.778666,190.829858,ok
275,1,1082,0.725978,0.65493,0.701976,0.65493,0.391059,0.64013,0.336296,1.152154,0.164727,0.857671,257.670677,ok
275,1,1084,0.732453,0.565217,0.611204,0.565217,0.23588,0.574998,0.379035,1.195752,0.169738,0.82193,143.631892,ok
275,1,1087,0.5,0.695652,0.483932,0.695652,0,0.570792,0.319102,1.027169,0.20764,1.066638,0.220603,ok
275,1,1088,0.746377,0.66338,0.704348,0.66338,0.430876,0.65914,0.338706,1.16041,0.163998,0.857601,280.096924,ok
275,1,1090,0.586232,0.695652,0.550725,0.695652,0.206897,0.614493,0.3373,1.064089,0.201069,0.973643,32.08044,ok
275,1,1091,0.579089,0.55493,0.578595,0.55493,0.159468,0.537731,0.375451,1.286298,0.194059,0.951621,82.248563,ok
275,1,1094,0.578905,0.591549,0.550725,0.591549,0.206551,0.556522,0.351054,1.202717,0.174042,0.910126,123.522362,ok
275,1,1096,0.57381,0.695652,0.550725,0.695652,0.206897,0.614493,0.329545,1.039625,0.208498,1.017193,11.085603,ok
275,1,1098,0.567754,0.652174,0.534325,0.652174,0.152074,0.585507,0.324758,1.03254,0.19457,0.942175,49.545148,ok
275,1,1100,0.658065,0.585915,0.531884,0.585915,0.157509,0.528471,0.341815,1.154665,0.246247,1.272472,-1.250785,ok
275,1,1101,0.5,0.695652,0.483932,0.695652,0,0.570792,0.317923,1.027169,0.207645,1.066638,-0.269644,ok
275,1,1103,0.676383,0.464789,0.611309,0.464789,0.286243,0.48958,0.396657,1.358954,0.235014,1.228967,38.423988,ok
275,1,1104,0.663306,0.577465,0.599804,0.577465,0.32295,0.582771,0.399275,1.36792,0.15942,0.833661,252.802773,ok
275,1,1105,0.704772,0.647887,0.64241,0.647887,0.331702,0.603538,0.37871,1.297466,0.179274,0.937484,255.852048,ok
275,1,1106,0.697073,0.607042,0.637681,0.607042,0.347379,0.604483,0.380993,1.305286,0.155556,0.813452,273.97043,ok
275,1,1108,0.611114,0.565217,0.536232,0.565217,0.118241,0.543478,0.341268,1.169188,0.206907,1.081985,111.130654,ok
275,1,1112,0.736905,0.608696,0.696618,0.608696,0.368902,0.608466,0.408823,1.36792,0.167136,0.833661,180.303027,ok
275,1,1114,0.723913,0.56338,0.614493,0.56338,0.304142,0.562799,0.397849,1.342868,0.163384,0.841402,185.739288,ok
275,1,1117,0.629089,0.633803,0.562929,0.633803,0.211111,0.574741,0.313349,1.039237,0.200745,1.045617,52.408952,ok
275,1,1154,0.663027,0.507042,0.542279,0.507042,0.234018,0.515129,0.415661,1.424061,0.183145,0.957724,175.829831,ok
275,1,1155,0.668903,0.565217,0.636566,0.565217,0.272672,0.592804,0.393049,1.304562,0.160593,0.777646,186.110536,ok
275,1,1160,0.70911,0.608696,0.657971,0.608696,0.338658,0.604555,0.366977,1.157712,0.160264,0.77605,182.017023,ok
275,1,1163,0.70911,0.608696,0.657971,0.608696,0.338658,0.604555,0.366977,1.157712,0.160264,0.77605,182.017023,ok
275,1,1165,0.546998,0.608696,0.524155,0.608696,0.111588,0.560955,0.350691,1.106335,0.19456,0.942126,42.047516,ok
275,1,1168,0.54265,0.608696,0.524155,0.608696,0.111588,0.560955,0.350309,1.105128,0.19627,0.950408,38.138062,ok
275,1,1172,0.5,0.695652,0.483932,0.695652,0,0.570792,0.375293,1.183948,0.140845,0.682019,145.351366,ok
275,1,1177,0.733988,0.657746,0.701976,0.657746,0.393397,0.641616,0.336296,1.152154,0.164012,0.857671,256.031995,ok
275,1,1178,0.682352,0.653521,0.68323,0.653521,0.357986,0.657971,0.335644,1.149921,0.238811,1.247966,24.701002,ok
275,1,1179,0.513458,0.695652,0.483932,0.695652,0,0.570792,0.341068,1.140348,0.242254,1.237861,-2.842685,ok
275,1,1182,0.586232,0.695652,0.550725,0.695652,0.206897,0.614493,0.347952,1.097693,0.236985,1.14756,1.97141,ok
275,1,1183,0.599275,0.608696,0.531401,0.608696,0.144578,0.566752,0.354739,1.167771,0.192395,0.931644,67.534836,ok
275,1,1185,0.727831,0.608696,0.531401,0.608696,0.141602,0.566752,0.312565,1.070853,0.195209,1.02081,158.660515,ok
275,1,1186,0.682958,0.695652,0.483932,0.695652,0.062706,0.570792,0.315469,1.033203,0.193599,1.012393,63.723293,ok
275,1,1188,0.717184,0.583099,0.641634,0.583099,0.255781,0.559632,0.316992,1.086019,0.164496,0.853065,182.518451,ok
275,1,1190,0.5,0.695652,0.483932,0.695652,0,0.570792,0.368985,1.164048,0.13615,0.659286,155.930036,ok
275,1,1191,0.763064,0.676056,0.704348,0.676056,0.411532,0.649188,0.447662,1.533695,0.201896,1.055782,310.788276,ok
275,1,1192,0.586232,0.695652,0.550725,0.695652,0.206897,0.614493,0.347952,1.097693,0.236985,1.14756,1.97141,ok
275,1,1193,0.5,0.695652,0.483932,0.695652,0,0.570792,0.317923,1.027169,0.207645,1.066638,-0.269644,ok
275,1,1194,0.703416,0.695652,0.550725,0.695652,0.206897,0.614493,0.311891,1.005585,0.193364,1.007699,68.722896,ok
275,1,1196,0.756309,0.690141,0.724638,0.690141,0.434557,0.662526,0.311464,1.067079,0.172039,0.899651,232.453766,ok
275,1,1197,0.733023,0.695652,0.584541,0.695652,0.3,0.630861,0.350954,1.107165,0.154837,0.749773,179.561944,ok
275,1,1200,0.797308,0.608696,0.775889,0.608696,0.378378,0.66064,0.359062,1.132743,0.160244,0.775955,209.428733,ok
275,1,1244,0.555487,0.608696,0.531401,0.608696,0.119149,0.566752,0.344706,1.180968,0.196486,0.987131,43.051528,ok
276,1,378,0.83882,0.791667,0.720238,0.791667,0.285714,0.754167,0.339626,1.002818,0.226998,0.951312,9.023783,ok
276,1,385,0.702692,0.708333,0.734244,0.708333,0.275862,0.709722,0.383108,1.158132,0.29955,1.250594,-4.273203,ok
276,1,387,0.5,0.791667,0.626736,0.791667,0,0.699612,0.369644,1.142374,0.289414,1.235154,-5.20235,ok
276,1,404,0.713665,0.625,0.766369,0.625,0.239437,0.669192,0.479629,1.368712,0.250699,0.99521,1.185605,ok
276,1,405,0.780952,0.75,0.789062,0.75,0.419355,0.746753,0.434286,1.239319,0.198516,0.788058,17.064804,ok
276,1,406,0.855849,0.833333,0.810185,0.833333,0.555556,0.810811,0.38271,1.092137,0.176737,0.701598,23.567946,ok
276,1,407,0.806919,0.791667,0.798669,0.791667,0.482759,0.778704,0.40439,1.154003,0.165448,0.656784,18.717043,ok
276,1,411,0.729227,0.635135,0.713889,0.635135,0.181818,0.647059,0.44241,1.399117,0.203927,0.833731,13.461783,ok
276,1,413,0.819979,0.75,0.789062,0.75,0.419355,0.746753,0.417904,1.311523,0.194242,0.771091,23.784696,ok
276,1,417,0.780745,0.666667,0.770139,0.666667,0.278195,0.697415,0.451551,1.300466,0.319062,1.266592,3.400451,ok
276,1,418,0.835421,0.708333,0.773438,0.708333,0.322581,0.724026,0.36912,1.053353,0.207605,0.923126,18.050002,ok
276,1,419,0.796981,0.791667,0.798669,0.791667,0.482759,0.778704,0.33879,0.9668,0.212432,0.843301,10.086929,ok
276,1,420,0.687164,0.708333,0.761029,0.708333,0.294118,0.731151,0.434959,1.241238,0.189189,0.751032,12.44828,ok
276,1,422,0.781832,0.689189,0.820513,0.689189,0.268293,0.638179,0.353139,1.141036,0.287624,1.278936,3.594155,ok
276,1,423,0.781789,0.666667,0.768269,0.666667,0.275168,0.683333,0.439829,1.398689,0.216938,0.861188,7.922558,ok
276,1,471,0.742057,0.689189,0.673004,0.689189,0.298144,0.658584,0.39643,1.13129,0.17313,0.687281,20.500342,ok
276,1,482,0.685725,0.675676,0.581609,0.675676,0.199279,0.622402,0.364626,1.040529,0.288796,1.146445,10.389542,ok
276,1,523,0.817176,0.791667,0.789062,0.791667,0.419355,0.770833,0.374348,1.068274,0.245597,0.974956,73.85661,ok
276,1,524,0.831573,0.875,0.825,0.875,0.64,0.84375,0.342808,0.978267,0.210035,0.833783,117.926139,ok
276,1,527,0.857315,0.75,0.789062,0.75,0.419355,0.746753,0.363669,1.0378,0.21786,0.864847,9.228622,ok
276,1,528,0.861284,0.875,0.825,0.875,0.64,0.84375,0.349435,0.997181,0.227887,0.904653,8.006245,ok
276,1,531,0.768806,0.75,0.680556,0.75,0.309947,0.695122,0.351445,1.01964,0.194932,0.773831,15.141906,ok
276,1,532,0.850776,0.791667,0.798669,0.791667,0.482759,0.778704,0.335859,0.958437,0.218804,0.868595,9.506249,ok
276,1,534,0.815588,0.708333,0.734244,0.708333,0.275862,0.709722,0.381697,1.163129,0.306869,1.285236,-5.075051,ok
276,1,585,0.559347,0.608108,0.546218,0.608108,0.106206,0.575464,0.392749,1.120785,0.229928,0.912755,3.876946,ok
276,1,589,0.5,0.675676,0.456538,0.675676,0,0.5449,0.402694,1.149163,0.162162,0.643741,17.460052,ok
276,1,591,0.736191,0.675676,0.644689,0.675676,0.226818,0.638078,0.341455,0.974406,0.201893,0.801463,13.251701,ok
276,1,592,0.413985,0.675676,0.456538,0.675676,0,0.5449,0.351517,1.003122,0.253222,1.005226,-0.425677,ok
276,1,593,0.750226,0.689189,0.648156,0.689189,0.335416,0.667636,0.341993,0.975943,0.197297,0.783219,13.334841,ok
276,1,597,0.413985,0.675676,0.456538,0.675676,0,0.5449,0.351517,1.003122,0.253222,1.005226,-0.425677,ok
276,1,598,0.597943,0.5,0.60394,0.5,0.139264,0.532565,0.451565,1.288626,0.318264,1.263424,-14.545132,ok
276,1,677,0.709187,0.541667,0.763258,0.541667,0.204819,0.59127,0.485086,1.488937,0.237773,1.006725,1.973013,ok
276,1,1068,0.719281,0.666667,0.723958,0.666667,0.225806,0.678788,0.441556,1.260063,0.236173,0.937543,45.390827,ok
276,1,1069,0.5,0.791667,0.626736,0.791667,0,0.699612,0.351698,1.040262,0.253383,1.094484,-0.425677,ok
276,1,1070,0.657143,0.666667,0.723958,0.666667,0.225806,0.678788,0.457667,1.3191,0.209459,0.831499,148.089049,ok
276,1,1071,0.597701,0.75,0.647727,0.75,0.211368,0.695122,0.402694,1.149163,0.162162,0.643741,191.292781,ok
276,1,1073,0.558402,0.625,0.672794,0.625,0.155412,0.643519,0.450489,1.322808,0.236469,0.938721,89.066875,ok
276,1,1074,0.52381,0.22973,0.807971,0.22973,0.016393,0.108013,0.645497,2.085681,0.416667,1.852732,-14.834014,ok
276,1,1076,0.567521,0.791667,0.626736,0.791667,0.111431,0.699612,0.368333,1.051108,0.239839,1.048646,46.854027,ok
276,1,1077,0.587914,0.791667,0.626736,0.791667,0.107143,0.699612,0.370773,1.058071,0.235833,1.048646,46.544217,ok
276,1,1078,0.610966,0.625,0.672794,0.625,0.174414,0.643519,0.456189,1.399117,0.208108,0.833729,85.09162,ok
276,1,1079,0.828157,0.75,0.74537,0.75,0.333333,0.74024,0.34217,0.976448,0.215135,0.85403,108.995866,ok
276,1,1080,0.704365,0.75,0.74537,0.75,0.333333,0.74024,0.385043,1.098793,0.215302,0.854693,109.394658,ok
276,1,1082,0.819289,0.708333,0.691667,0.708333,0.16,0.697917,0.378759,1.080861,0.230442,0.914796,46.173601,ok
276,1,1084,0.74309,0.708333,0.734244,0.708333,0.275862,0.709722,0.442949,1.264038,0.233047,0.925138,90.345001,ok
276,1,1087,0.5,0.791667,0.626736,0.791667,0,0.699612,0.354596,1.040262,0.254201,1.094484,-0.425677,ok
276,1,1088,0.795773,0.666667,0.770139,0.666667,0.278195,0.697415,0.377945,1.078537,0.213485,0.84748,82.778172,ok
276,1,1090,0.785714,0.672973,0.822917,0.672973,0.307692,0.662903,0.357903,1.021345,0.2218,0.88049,85.155814,ok
276,1,1091,0.810533,0.833333,0.822685,0.833333,0.559633,0.821227,0.371143,1.059127,0.226101,0.897561,63.603564,ok
276,1,1094,0.839441,0.833333,0.810185,0.833333,0.555556,0.810811,0.407053,1.161602,0.257671,1.022888,64.641417,ok
276,1,1096,0.5,0.791667,0.626736,0.791667,0.026164,0.699612,0.366611,1.046193,0.257269,1.106396,3.609827,ok
276,1,1098,0.511092,0.791667,0.626736,0.791667,0.055365,0.699612,0.36936,1.05404,0.246915,1.051699,31.040726,ok
276,1,1100,0.552968,0.625,0.674479,0.625,0.129032,0.63355,0.420353,1.325052,0.361357,1.561162,-10.506009,ok
276,1,1101,0.5,0.791667,0.626736,0.791667,0,0.699612,0.351698,1.040262,0.253383,1.094484,-0.425677,ok
276,1,1103,0.70911,0.666667,0.772619,0.666667,0.314286,0.68143,0.460523,1.36813,0.35595,1.485336,-9.840067,ok
276,1,1104,0.713665,0.625,0.766369,0.625,0.239437,0.669192,0.5,1.426845,0.25,0.992435,1.903854,ok
276,1,1105,0.832402,0.75,0.773438,0.75,0.322581,0.724026,0.486236,1.387567,0.257081,1.020543,84.83858,ok
276,1,1106,0.638751,0.625,0.717361,0.625,0.18797,0.650847,0.470044,1.349663,0.226025,0.897258,66.263927,ok
276,1,1108,0.754538,0.708333,0.734244,0.708333,0.275862,0.709722,0.383147,1.093382,0.22683,0.916804,91.01029,ok
276,1,1112,0.6853,0.478378,0.827381,0.478378,0.147208,0.523393,0.540062,1.745006,0.291667,1.296912,-5.246982,ok
276,1,1114,0.709187,0.554054,0.763258,0.554054,0.204819,0.59127,0.485086,1.488937,0.237922,1.006725,19.606825,ok
276,1,1117,0.783437,0.75,0.647727,0.75,0.064226,0.695122,0.349047,1.015895,0.248864,1.012475,25.097797,ok
276,1,1154,0.730702,0.625,0.713889,0.625,0.181818,0.647059,0.482846,1.377894,0.248971,0.988351,7.822861,ok
276,1,1155,0.701846,0.625,0.713889,0.625,0.181818,0.647059,0.482269,1.376247,0.246903,0.980141,3.962033,ok
276,1,1160,0.766606,0.635135,0.816667,0.635135,0.240506,0.651365,0.436423,1.394798,0.221726,0.985918,75.368611,ok
276,1,1163,0.766606,0.635135,0.816667,0.635135,0.240506,0.651365,0.436423,1.394798,0.221726,0.985918,75.368611,ok
276,1,1165,0.541193,0.791667,0.626736,0.791667,0.059707,0.699612,0.384226,1.096462,0.251438,1.06078,21.145969,ok
276,1,1168,0.541193,0.791667,0.626736,0.791667,0.059707,0.699612,0.385098,1.09895,0.253139,1.072446,17.569307,ok
276,1,1172,0.57619,0.791667,0.710227,0.791667,0.210526,0.745122,0.410997,1.172859,0.168919,0.670564,159.115592,ok
276,1,1177,0.819289,0.708333,0.691667,0.708333,0.16,0.697917,0.36915,1.05344,0.228228,0.906004,52.22547,ok
276,1,1178,0.702692,0.708333,0.734244,0.708333,0.275862,0.709722,0.383108,1.158132,0.29955,1.250594,-4.273203,ok
276,1,1179,0.5,0.791667,0.626736,0.791667,0,0.699612,0.371164,1.142374,0.290541,1.235154,-5.20235,ok
276,1,1182,0.769617,0.67973,0.603175,0.67973,0.191946,0.633333,0.364626,1.170382,0.301599,1.341078,-3.33882,ok
276,1,1183,0.5,0.791667,0.626736,0.791667,0,0.699612,0.386431,1.102754,0.255514,1.048646,18.196212,ok
276,1,1185,0.83882,0.791667,0.720238,0.791667,0.285714,0.754167,0.347824,1.002818,0.230883,0.951312,93.080223,ok
276,1,1186,0.629823,0.791667,0.626736,0.791667,0.093717,0.699612,0.351664,1.046224,0.24375,1.083848,61.882137,ok
276,1,1188,0.72663,0.666667,0.772619,0.666667,0.314286,0.68143,0.392749,1.120785,0.229928,0.948371,65.52149,ok
276,1,1190,0.5,0.791667,0.626736,0.791667,0,0.699612,0.402694,1.149163,0.162162,0.643741,174.600518,ok
276,1,1191,0.868858,0.791667,0.807598,0.791667,0.487179,0.787037,0.39643,1.142348,0.184675,0.73311,233.769567,ok
276,1,1192,0.800725,0.75,0.704167,0.75,0.217391,0.725885,0.364895,1.170382,0.301599,1.341078,103.759434,ok
276,1,1193,0.5,0.791667,0.626736,0.791667,0,0.699612,0.35153,1.040262,0.253226,1.094484,-0.425677,ok
276,1,1194,0.822973,0.791667,0.626736,0.791667,0.036876,0.699612,0.348521,0.997844,0.242691,1.02542,51.5132,ok
276,1,1196,0.859852,0.75,0.74537,0.75,0.333333,0.74024,0.353301,1.008211,0.21447,0.851391,100.957459,ok
276,1,1197,0.768996,0.75,0.789062,0.75,0.419355,0.746753,0.392941,1.163129,0.174802,0.693919,169.303739,ok
276,1,1200,0.724293,0.708333,0.740196,0.708333,0.282051,0.715278,0.431036,1.230043,0.226501,0.89915,80.717695,ok
276,1,1244,0.5,0.791667,0.626736,0.791667,0.017325,0.699612,0.372885,1.064099,0.248823,1.048646,20.854364,ok
277,1,378,0.806746,0.648649,0.632239,0.648649,0.234381,0.593629,0.388945,1.000953,0.283421,0.94998,16.698682,ok
277,1,385,0.702219,0.716216,0.708143,0.716216,0.448545,0.687838,0.390868,1.005902,0.305556,1.024172,9.473437,ok
277,1,387,0.5,0.608108,0.369795,0.608108,0,0.459914,0.403973,1.039628,0.315972,1.059087,0.062452,ok
277,1,404,0.682143,0.583333,0.604167,0.583333,0.310345,0.585317,0.459279,1.214474,0.231592,0.797585,18.401091,ok
277,1,405,0.808829,0.625,0.649306,0.625,0.335385,0.6125,0.476736,1.236845,0.230785,0.773553,21.688667,ok
277,1,406,0.702715,0.648649,0.619653,0.648649,0.335865,0.628077,0.477993,1.230118,0.248496,0.832918,23.362831,ok
277,1,407,0.719891,0.675676,0.649468,0.675676,0.362527,0.649775,0.463038,1.191631,0.239277,0.802019,28.506266,ok
277,1,411,0.769147,0.708333,0.668403,0.708333,0.483077,0.684127,0.434152,1.148031,0.191747,0.660361,28.217463,ok
277,1,413,0.807044,0.648649,0.670833,0.648649,0.298322,0.612997,0.448917,1.155291,0.210845,0.726132,26.127317,ok
277,1,417,0.670305,0.540541,0.583333,0.540541,0.235723,0.55514,0.436175,1.122499,0.360063,1.206871,13.604547,ok
277,1,418,0.621825,0.594595,0.525097,0.594595,0.145168,0.537804,0.462464,1.190154,0.284731,0.954373,13.264614,ok
277,1,419,0.77624,0.662162,0.633108,0.662162,0.345364,0.637899,0.376029,0.967714,0.249375,0.835864,19.374696,ok
277,1,420,0.524265,0.5,0.464218,0.5,0.077882,0.460688,0.519875,1.374708,0.27027,0.930788,8.51671,ok
277,1,422,0.639084,0.648649,0.603924,0.648649,0.251362,0.594259,0.390704,1.005481,0.29125,0.976222,9.912518,ok
277,1,423,0.717361,0.625,0.597973,0.625,0.360947,0.589926,0.447371,1.182985,0.219738,0.756759,21.951421,ok
277,1,471,0.685579,0.648649,0.612266,0.648649,0.332871,0.625079,0.462688,1.223488,0.223771,0.770649,24.685968,ok
277,1,482,0.54118,0.608108,0.46766,0.608108,0.115052,0.519122,0.384909,1.017815,0.2761,0.950866,7.50267,ok
277,1,523,0.77996,0.689189,0.679267,0.689189,0.385338,0.661805,0.384698,0.990022,0.250252,0.838805,195.052625,ok
277,1,524,0.704762,0.675676,0.687845,0.675676,0.300512,0.627491,0.387418,0.997023,0.254287,0.852329,194.132347,ok
277,1,527,0.786607,0.675676,0.656738,0.675676,0.408591,0.662876,0.380979,0.980452,0.24371,0.816876,21.700743,ok
277,1,528,0.78006,0.648649,0.584882,0.648649,0.220737,0.578273,0.383139,0.98601,0.277211,0.929164,13.839279,ok
277,1,531,0.684731,0.594595,0.420849,0.594595,0.04,0.47578,0.390762,1.00563,0.251562,0.843196,16.885088,ok
277,1,532,0.796726,0.702703,0.682084,0.702703,0.410145,0.675067,0.373432,0.961029,0.258766,0.86734,18.217829,ok
277,1,534,0.786905,0.702703,0.680153,0.702703,0.434526,0.679245,0.38803,0.998598,0.313542,1.05094,6.313451,ok
277,1,585,0.694099,0.675676,0.689087,0.675676,0.41328,0.676555,0.363631,0.961551,0.211657,0.728928,25.532929,ok
