@RELATION FEATURE_COSTS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE static NUMERIC
@ATTRIBUTE dynamic NUMERIC

@DATA
normalized-lei450-15b-12.xml.mzn_AND_NODATA,1,5.02,2.07
normalized-lei450-25b-15.xml.mzn_AND_NODATA,1,5,2.05
normalized-lei450-15d-08.xml.mzn_AND_NODATA,1,6.36,2.07
normalized-lei450-25b-23.xml.mzn_AND_NODATA,1,5.01,2.06
normalized-la04x3-570.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-lemma-24-3.xml.mzn_AND_NODATA,1,0.08,2.03
normalized-geo50-20-d4-75-43_ext.xml.mzn_AND_NODATA,1,310.45,2.25
normalized-lei450-25a-22.xml.mzn_AND_NODATA,1,5.02,2.06
normalized-lei450-25a-20.xml.mzn_AND_NODATA,1,5.01,2.06
normalized-langford-2-50.xml.mzn_AND_NODATA,1,4.52,2.03
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,5,2.07
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,0.06,2.03
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,5,2.07
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,0.07,2.04
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,0.03,2.03
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,6.36,2.08
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,303.83,2.25
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,388.86,2.26
normalized-frb45-21-5_ext.xml.mzn_AND_NODATA,1,381.95,2.26
normalized-magicSquare-16_glb.xml.mzn_AND_NODATA,1,0.13,2.03
normalized-lei450-25b-22.xml.mzn_AND_NODATA,1,4.99,2.06
normalized-lei450-25b-24.xml.mzn_AND_NODATA,1,5.01,2.05
normalized-magicSquare-17_glb.xml.mzn_AND_NODATA,1,0.16,2.03
normalized-lei450-25a-24.xml.mzn_AND_NODATA,1,5.01,2.07
normalized-lei450-25c-24.xml.mzn_AND_NODATA,1,6.5,2.08
normalized-magicSquare-10_glb.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-magicSquare-20_glb.xml.mzn_AND_NODATA,1,0.31,2.04
normalized-langford-4-19.xml.mzn_AND_NODATA,1,4.26,2.04
normalized-magicSquare-9_glb.xml.mzn_AND_NODATA,1,0.03,2.03
normalized-lei450-15d-13.xml.mzn_AND_NODATA,1,6.34,2.08
normalized-magicSquare-11_glb.xml.mzn_AND_NODATA,1,0.04,2.03
normalized-magicSquare-18_glb.xml.mzn_AND_NODATA,1,0.18,2.04
normalized-lemma-66-4.xml.mzn_AND_NODATA,1,3.64,2.06
normalized-fischer-10-8-fair.xml.mzn_AND_NODATA,1,499.85,2.36
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,0.1,2.03
normalized-lei450-25d-23.xml.mzn_AND_NODATA,1,6.5,2.08
normalized-lemma-67-4.xml.mzn_AND_NODATA,1,3.9,2.07
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,6.49,2.09
normalized-magicSquare-8_glb.xml.mzn_AND_NODATA,1,0.01,2.03
normalized-magicSquare-7_glb.xml.mzn_AND_NODATA,1,0.02,2.02
normalized-miles1000-20.xml.mzn_AND_NODATA,1,3.03,2.04
normalized-lemma-50-9-mod.xml.mzn_AND_NODATA,1,0.61,2.03
normalized-lei450-25d-10.xml.mzn_AND_NODATA,1,6.52,2.08
normalized-lei450-25c-10.xml.mzn_AND_NODATA,1,6.51,2.09
normalized-magicSquare-13_glb.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-lemma-30-9-mod.xml.mzn_AND_NODATA,1,0.09,2.03
normalized-lemma-100-9-mod.xml.mzn_AND_NODATA,1,4.41,2.05
normalized-lei450-25c-22.xml.mzn_AND_NODATA,1,6.51,2.09
normalized-miles1000-15.xml.mzn_AND_NODATA,1,3.03,2.04
normalized-lei450-25c-23.xml.mzn_AND_NODATA,1,6.51,2.08
normalized-lei450-25d-15.xml.mzn_AND_NODATA,1,6.53,2.09
normalized-miles500-15.xml.mzn_AND_NODATA,1,0.25,2.04
normalized-miles250-6.xml.mzn_AND_NODATA,1,0.06,2.02
normalized-lei450-25d-25.xml.mzn_AND_NODATA,1,6.51,2.08
normalized-magicSquare-19_glb.xml.mzn_AND_NODATA,1,0.26,2.04
normalized-miles1500-40.xml.mzn_AND_NODATA,1,4.54,2.06
normalized-miles1500-50.xml.mzn_AND_NODATA,1,4.52,2.05
normalized-lei450-25c-25.xml.mzn_AND_NODATA,1,6.51,2.07
normalized-miles1500-55.xml.mzn_AND_NODATA,1,4.54,2.05
normalized-lei450-05a-05.xml.mzn_AND_NODATA,1,2.3,2.06
normalized-miles1500-70.xml.mzn_AND_NODATA,1,4.53,2.05
normalized-miles1500-71.xml.mzn_AND_NODATA,1,4.54,2.05
normalized-miles1000-41.xml.mzn_AND_NODATA,1,3.03,2.03
normalized-miles1500-72.xml.mzn_AND_NODATA,1,4.54,2.04
normalized-miles500-19.xml.mzn_AND_NODATA,1,0.26,2.04
normalized-miles1000-25.xml.mzn_AND_NODATA,1,3.02,2.04
normalized-miles1500-10.xml.mzn_AND_NODATA,1,4.55,2.05
normalized-miles250-7.xml.mzn_AND_NODATA,1,0.06,2.03
normalized-miles1000-38.xml.mzn_AND_NODATA,1,3.02,2.06
normalized-miles750-15.xml.mzn_AND_NODATA,1,0.91,2.05
normalized-lei450-15d-15.xml.mzn_AND_NODATA,1,6.35,2.09
normalized-miles750-28.xml.mzn_AND_NODATA,1,0.92,2.04
normalized-miles1000-10.xml.mzn_AND_NODATA,1,3.03,2.04
normalized-miles750-30.xml.mzn_AND_NODATA,1,0.92,2.04
normalized-miles750-25.xml.mzn_AND_NODATA,1,0.92,2.04
normalized-miles1500-20.xml.mzn_AND_NODATA,1,4.52,2.04
normalized-mps-p0548.xml.mzn_AND_NODATA,1,0.26,2.04
normalized-fischer-7-11-fair.xml.mzn_AND_NODATA,1,443.71,2.35
normalized-mps-cracpb1.xml.mzn_AND_NODATA,1,1.14,2.05
normalized-miles1500-60.xml.mzn_AND_NODATA,1,4.52,2.06
normalized-miles1000-35.xml.mzn_AND_NODATA,1,3.02,2.03
normalized-miles750-10.xml.mzn_AND_NODATA,1,0.91,2.04
normalized-langford-4-50.xml.mzn_AND_NODATA,1,7.07,2.09
normalized-miles750-20.xml.mzn_AND_NODATA,1,0.92,2.05
normalized-miles1000-40.xml.mzn_AND_NODATA,1,3.07,2.05
normalized-miles1000-30.xml.mzn_AND_NODATA,1,3.06,2.04
normalized-mps-red-est.xml.mzn_AND_NODATA,1,0.04,2.04
normalized-mps-red-afiro.xml.mzn_AND_NODATA,1,1.19,2.04
normalized-mps-lp4l.xml.mzn_AND_NODATA,1,3.64,2.05
normalized-miles750-29.xml.mzn_AND_NODATA,1,0.91,2.05
normalized-mps-l152lav.xml.mzn_AND_NODATA,1,6.94,2.07
normalized-mps-neos16.xml.mzn_AND_NODATA,1,0.75,2.05
normalized-miles500-10.xml.mzn_AND_NODATA,1,0.26,2.03
normalized-lei450-25d-24.xml.mzn_AND_NODATA,1,6.55,2.08
normalized-geo50-20-d4-75-71_ext.xml.mzn_AND_NODATA,1,244.63,2.23
normalized-mps-red-egout.xml.mzn_AND_NODATA,1,3.17,2.06
normalized-mknap-1-6.xml.mzn_AND_NODATA,1,0.03,2.02
normalized-mps-red-glass4.xml.mzn_AND_NODATA,1,2.5,2.08
normalized-mps-red-markshare1.xml.mzn_AND_NODATA,1,0.09,2.03
normalized-lei450-25d-22.xml.mzn_AND_NODATA,1,6.52,2.08
normalized-miles1500-30.xml.mzn_AND_NODATA,1,4.55,2.05
normalized-miles500-18.xml.mzn_AND_NODATA,1,0.25,2.04
normalized-mps-red-adlittle.xml.mzn_AND_NODATA,1,6.81,2.07
normalized-mps-red-markshare2.xml.mzn_AND_NODATA,1,0.13,2.04
normalized-mps-red-gr4x6.xml.mzn_AND_NODATA,1,0.77,2.05
normalized-mps-mod010.xml.mzn_AND_NODATA,1,10.04,2.09
normalized-mps-red-bell4.xml.mzn_AND_NODATA,1,3.48,2.05
normalized-mps-red-kb2.xml.mzn_AND_NODATA,1,2.45,2.06
normalized-mps-red-flugpl.xml.mzn_AND_NODATA,1,0.09,2.03
normalized-miles1500-65.xml.mzn_AND_NODATA,1,4.55,2.04
normalized-langford-3-40.xml.mzn_AND_NODATA,1,4.85,2.04
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,3.19,2.07
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,3.87,2.07
normalized-miles1000-39.xml.mzn_AND_NODATA,1,3.01,2.05
normalized-mps-red-pk1.xml.mzn_AND_NODATA,1,1.15,2.05
normalized-mps-red-markshare1-1.xml.mzn_AND_NODATA,1,0.17,2.04
normalized-mps-p2756.xml.mzn_AND_NODATA,1,4.91,2.06
normalized-mps-red-markshare2-1.xml.mzn_AND_NODATA,1,0.25,2.04
normalized-mps-red-misc05.xml.mzn_AND_NODATA,1,4.73,2.06
normalized-mps-red-bal8x12.xml.mzn_AND_NODATA,1,5.89,2.07
normalized-haystacks-36.xml.mzn_AND_NODATA,1,182.74,2.58
normalized-mug100-1-3.xml.mzn_AND_NODATA,1,0.02,2.04
normalized-mug88-1-3.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-mps-red-blend.xml.mzn_AND_NODATA,1,6.47,2.06
normalized-mps-red-bell3a.xml.mzn_AND_NODATA,1,3.79,2.06
normalized-mps-red-net12.xml.mzn_AND_NODATA,1,2.57,2.08
normalized-mps-red-qnet1.xml.mzn_AND_NODATA,1,8.22,2.1
normalized-mps-red-ran10x12.xml.mzn_AND_NODATA,1,7.84,2.08
normalized-mps-red-boeing2.xml.mzn_AND_NODATA,1,12.39,2.08
normalized-mps-aflow30a.xml.mzn_AND_NODATA,1,18.82,2.14
normalized-mps-vpm1.xml.mzn_AND_NODATA,1,4.85,2.06
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,8.5,2.11
normalized-mps-red-agg.xml.mzn_AND_NODATA,1,14.71,2.16
normalized-mps-red-sample2.xml.mzn_AND_NODATA,1,1.82,2.06
normalized-mps-red-scagr7.xml.mzn_AND_NODATA,1,9.14,2.1
normalized-mps-protfold.xml.mzn_AND_NODATA,1,12.43,2.09
normalized-mps-red-stocfor1.xml.mzn_AND_NODATA,1,6.38,2.08
normalized-mulsol-i-1-15.xml.mzn_AND_NODATA,1,4.39,2.05
normalized-mps-red-qnet1-o.xml.mzn_AND_NODATA,1,8.1,2.09
normalized-geo50-20-d4-75-1_ext.xml.mzn_AND_NODATA,1,348.06,2.26
normalized-mulsol-i-1-25.xml.mzn_AND_NODATA,1,4.41,2.05
normalized-mulsol-i-2-15.xml.mzn_AND_NODATA,1,4.38,2.05
normalized-mps-vpm2.xml.mzn_AND_NODATA,1,4.84,2.06
normalized-mitre.xml.mzn_AND_NODATA,1,26,2.18
normalized-mps-red-share2b.xml.mzn_AND_NODATA,1,5.81,2.09
normalized-mulsol-i-1-40.xml.mzn_AND_NODATA,1,4.41,2.05
normalized-mulsol-i-1-45.xml.mzn_AND_NODATA,1,4.37,2.05
normalized-mulsol-i-1-46.xml.mzn_AND_NODATA,1,4.41,2.03
normalized-mulsol-i-1-10.xml.mzn_AND_NODATA,1,4.38,2.05
normalized-mulsol-i-2-20.xml.mzn_AND_NODATA,1,4.38,2.03
normalized-mps-red-aflow30a.xml.mzn_AND_NODATA,1,18.56,2.14
normalized-mulsol-i-2-25.xml.mzn_AND_NODATA,1,4.38,2.04
normalized-mps-red-blend2.xml.mzn_AND_NODATA,1,21.48,2.1
normalized-mps-mitre.xml.mzn_AND_NODATA,1,25.9,2.18
normalized-mulsol-i-2-28.xml.mzn_AND_NODATA,1,4.38,2.04
normalized-mps-red-berlin-5-8_0.xml.mzn_AND_NODATA,1,23.13,2.23
normalized-mulsol-i-2-30.xml.mzn_AND_NODATA,1,4.38,2.06
normalized-mug88-25-3.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-mulsol-i-1-35.xml.mzn_AND_NODATA,1,4.41,2.05
normalized-mps-red-mkc.xml.mzn_AND_NODATA,1,16.43,2.11
normalized-mps-red-ran14x18.xml.mzn_AND_NODATA,1,17.71,2.15
normalized-mulsol-i-2-29.xml.mzn_AND_NODATA,1,4.37,2.05
normalized-mulsol-i-4-10.xml.mzn_AND_NODATA,1,4.39,2.04
normalized-mps-red-modglob.xml.mzn_AND_NODATA,1,22.22,2.17
normalized-geo50-20-d4-75-68_ext.xml.mzn_AND_NODATA,1,276.86,2.21
normalized-mulsol-i-4-20.xml.mzn_AND_NODATA,1,4.38,2.06
normalized-mulsol-i-1-47.xml.mzn_AND_NODATA,1,4.39,2.05
normalized-myciel-5g-5-ext.xml.mzn_AND_NODATA,1,0.25,2.04
normalized-mulsol-i-3-10.xml.mzn_AND_NODATA,1,4.38,2.04
normalized-mulsol-i-4-28.xml.mzn_AND_NODATA,1,4.39,2.03
normalized-mulsol-i-4-29.xml.mzn_AND_NODATA,1,4.39,2.06
normalized-mulsol-i-3-28.xml.mzn_AND_NODATA,1,4.39,2.04
normalized-mulsol-i-5-10.xml.mzn_AND_NODATA,1,4.38,2.04
normalized-mulsol-i-3-15.xml.mzn_AND_NODATA,1,4.38,2.04
normalized-myciel7-5.xml.mzn_AND_NODATA,1,0.93,2.04
normalized-mulsol-i-1-48.xml.mzn_AND_NODATA,1,4.38,2.06
normalized-mps-red-ran8x32.xml.mzn_AND_NODATA,1,19.02,2.14
normalized-mulsol-i-4-25.xml.mzn_AND_NODATA,1,4.38,2.05
normalized-mulsol-i-1-20.xml.mzn_AND_NODATA,1,4.38,2.05
normalized-mulsol-i-3-20.xml.mzn_AND_NODATA,1,4.39,2.04
normalized-myciel7-7.xml.mzn_AND_NODATA,1,0.92,2.04
normalized-mulsol-i-3-29.xml.mzn_AND_NODATA,1,4.38,2.04
normalized-mulsol-i-5-30.xml.mzn_AND_NODATA,1,4.38,2.06
normalized-mulsol-i-5-20.xml.mzn_AND_NODATA,1,4.39,2.04
normalized-mug100-25-3.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-mps-red-agg3.xml.mzn_AND_NODATA,1,32.46,2.28
normalized-mulsol-i-5-25.xml.mzn_AND_NODATA,1,4.38,2.05
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,4.4,2.04
normalized-ortholatin-10.xml.mzn_AND_NODATA,1,0.12,2.06
normalized-myciel7-6.xml.mzn_AND_NODATA,1,0.93,2.04
normalized-mulsol-i-3-30.xml.mzn_AND_NODATA,1,4.39,2.03
normalized-mps-red-ran4x64.xml.mzn_AND_NODATA,1,23.26,2.15
normalized-mulsol-i-2-10.xml.mzn_AND_NODATA,1,4.37,2.05
normalized-mps-red-ran10x26.xml.mzn_AND_NODATA,1,18.66,2.16
normalized-ortholatin-15.xml.mzn_AND_NODATA,1,0.49,2.08
normalized-mulsol-i-1-30.xml.mzn_AND_NODATA,1,4.41,2.04
normalized-mps-red-liu.xml.mzn_AND_NODATA,1,31.93,2.23
normalized-ooo-rf6.xml.mzn_AND_NODATA,1,3.01,2.07
normalized-mps-red-ran12x21.xml.mzn_AND_NODATA,1,18.7,2.15
normalized-mulsol-i-4-15.xml.mzn_AND_NODATA,1,4.39,2.04
normalized-mps-red-share1b.xml.mzn_AND_NODATA,1,21.81,2.16
normalized-ooo-burch-dill-2-accl.xml.mzn_AND_NODATA,1,5.59,2.08
normalized-mps-red-agg2.xml.mzn_AND_NODATA,1,32.06,2.29
normalized-mulsol-i-3-25.xml.mzn_AND_NODATA,1,4.38,2.04
normalized-ortholatin-20.xml.mzn_AND_NODATA,1,1.72,2.16
normalized-ooo-burch-dill-2-accl-ucl.xml.mzn_AND_NODATA,1,5.66,2.1
normalized-mulsol-i-5-28.xml.mzn_AND_NODATA,1,4.4,2.04
normalized-myciel5-5.xml.mzn_AND_NODATA,1,0.02,2.04
normalized-mps-red-vtp-base.xml.mzn_AND_NODATA,1,12.56,2.1
normalized-os-taillard-10-100-2.xml.mzn_AND_NODATA,1,1.23,2.05
normalized-os-taillard-10-100-4.xml.mzn_AND_NODATA,1,1.25,1.95
normalized-myciel6-6.xml.mzn_AND_NODATA,1,0.12,2.03
normalized-os-taillard-10-100-8.xml.mzn_AND_NODATA,1,1.25,2.05
normalized-ooo-rf6-ucl.xml.mzn_AND_NODATA,1,3.21,2.08
normalized-os-taillard-10-100-9.xml.mzn_AND_NODATA,1,1.23,2.07
normalized-os-taillard-10-100-3.xml.mzn_AND_NODATA,1,1.22,2.07
normalized-mulsol-i-5-29.xml.mzn_AND_NODATA,1,4.39,2.04
normalized-os-taillard-10-105-0.xml.mzn_AND_NODATA,1,1.23,2.06
normalized-os-taillard-10-105-1.xml.mzn_AND_NODATA,1,1.23,2.08
normalized-mulsol-i-4-30.xml.mzn_AND_NODATA,1,4.39,2.03
normalized-ortholatin-8.xml.mzn_AND_NODATA,1,0.07,2.03
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,0.03,2.03
normalized-os-taillard-10-105-3.xml.mzn_AND_NODATA,1,1.22,2.07
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,10.99,2.14
normalized-ooo-rf7.xml.mzn_AND_NODATA,1,10.14,2.12
normalized-os-taillard-10-105-6.xml.mzn_AND_NODATA,1,1.24,2.06
normalized-mps-manna81.xml.mzn_AND_NODATA,1,45.72,1.68
normalized-haystacks-37.xml.mzn_AND_NODATA,1,221.67,2.63
normalized-ooo-burch-dill-4-accl-ucl.xml.mzn_AND_NODATA,1,11.31,2.13
normalized-os-taillard-10-105-9.xml.mzn_AND_NODATA,1,1.23,2.06
normalized-ortholatin-9.xml.mzn_AND_NODATA,1,0.07,2.05
normalized-mps-red-timtab2.xml.mzn_AND_NODATA,1,13.27,2.14
normalized-os-taillard-10-105-2.xml.mzn_AND_NODATA,1,1.24,2.06
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,1.22,2.07
normalized-os-taillard-10-100-7.xml.mzn_AND_NODATA,1,1.24,2.06
normalized-os-taillard-10-100-0.xml.mzn_AND_NODATA,1,1.24,2.06
normalized-os-taillard-10-100-1.xml.mzn_AND_NODATA,1,1.22,2.08
normalized-os-taillard-10-105-5.xml.mzn_AND_NODATA,1,1.24,2.06
normalized-mps-red-ran6x43.xml.mzn_AND_NODATA,1,21.96,2.15
normalized-ortholatin-7.xml.mzn_AND_NODATA,1,0.03,2.05
normalized-os-taillard-10-95-2.xml.mzn_AND_NODATA,1,1.22,2.07
normalized-mps-red-ran14x18-1.xml.mzn_AND_NODATA,1,17.38,2.12
normalized-ooo-tag8.xml.mzn_AND_NODATA,1,8.87,2.12
normalized-os-taillard-10-95-4.xml.mzn_AND_NODATA,1,1.24,2.06
normalized-os-taillard-10-95-8.xml.mzn_AND_NODATA,1,1.24,2.05
normalized-os-taillard-10-105-4.xml.mzn_AND_NODATA,1,1.23,2.05
normalized-os-taillard-10-105-8.xml.mzn_AND_NODATA,1,1.22,2.08
normalized-ooo-burch-dill-3-accl.xml.mzn_AND_NODATA,1,13.43,2.14
normalized-os-taillard-10-100-5.xml.mzn_AND_NODATA,1,1.23,2.07
normalized-os-taillard-10-95-7.xml.mzn_AND_NODATA,1,1.21,2.07
normalized-geo50-20-d4-75-28_ext.xml.mzn_AND_NODATA,1,350.1,2.25
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,1.23,2.06
normalized-myciel6-5.xml.mzn_AND_NODATA,1,0.12,2.03
normalized-geo50-20-d4-75-35_ext.xml.mzn_AND_NODATA,1,339.76,2.23
normalized-mps-red-lotfi.xml.mzn_AND_NODATA,1,40.52,2.18
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,14.18,2.16
normalized-os-taillard-10-95-9.xml.mzn_AND_NODATA,1,1.23,2.07
normalized-os-taillard-15-105-0.xml.mzn_AND_NODATA,1,8.96,2.14
normalized-os-taillard-15-100-3.xml.mzn_AND_NODATA,1,8.84,2.14
normalized-os-taillard-10-95-3.xml.mzn_AND_NODATA,1,1.22,2.08
normalized-os-taillard-15-100-5.xml.mzn_AND_NODATA,1,9.2,2.13
normalized-os-taillard-15-100-4.xml.mzn_AND_NODATA,1,8.99,2.14
normalized-os-taillard-15-105-2.xml.mzn_AND_NODATA,1,9.02,2.14
normalized-mps-red-bienst1.xml.mzn_AND_NODATA,1,42.01,2.25
normalized-os-taillard-10-95-6.xml.mzn_AND_NODATA,1,1.22,2.08
normalized-os-taillard-15-105-5.xml.mzn_AND_NODATA,1,8.84,2.15
normalized-os-taillard-10-100-6.xml.mzn_AND_NODATA,1,1.23,2.08
normalized-os-taillard-15-100-9.xml.mzn_AND_NODATA,1,9.04,2.12
normalized-ooo-rf8.xml.mzn_AND_NODATA,1,20.53,2.21
normalized-ooo-tag8-ucl.xml.mzn_AND_NODATA,1,9.27,2.11
normalized-os-taillard-15-100-7.xml.mzn_AND_NODATA,1,9.05,2.14
normalized-ooo-rf8-ucl.xml.mzn_AND_NODATA,1,21.17,2.21
normalized-os-taillard-15-100-2.xml.mzn_AND_NODATA,1,9.01,2.16
normalized-os-taillard-15-105-1.xml.mzn_AND_NODATA,1,9.03,2.15
normalized-os-taillard-15-105-7.xml.mzn_AND_NODATA,1,9.23,2.14
normalized-os-taillard-15-100-6.xml.mzn_AND_NODATA,1,9.03,2.15
normalized-os-taillard-15-95-5.xml.mzn_AND_NODATA,1,8.94,2.15
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,9.19,2.15
normalized-geo50-20-d4-75-56_ext.xml.mzn_AND_NODATA,1,324.01,2.24
normalized-os-taillard-15-100-8.xml.mzn_AND_NODATA,1,8.99,2.12
normalized-os-taillard-4-100-1.xml.mzn_AND_NODATA,1,0.03,2.02
normalized-os-taillard-15-95-3.xml.mzn_AND_NODATA,1,9.22,2.13
normalized-os-taillard-4-105-8.xml.mzn_AND_NODATA,1,0.02,2.04
normalized-os-taillard-15-95-9.xml.mzn_AND_NODATA,1,8.96,2.14
normalized-os-taillard-4-95-1.xml.mzn_AND_NODATA,1,0.02,2.04
normalized-fischer-8-10-fair.xml.mzn_AND_NODATA,1,486.11,2.38
normalized-os-taillard-5-100-0.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-15-100-1.xml.mzn_AND_NODATA,1,8.9,2.15
normalized-os-taillard-15-95-1.xml.mzn_AND_NODATA,1,9.08,2.14
normalized-os-taillard-5-100-3.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-15-95-7.xml.mzn_AND_NODATA,1,9.01,2.14
normalized-os-taillard-5-100-4.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-5-100-7.xml.mzn_AND_NODATA,1,0.04,2.04
normalized-os-taillard-15-105-3.xml.mzn_AND_NODATA,1,8.89,2.13
normalized-os-taillard-4-105-9.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-os-taillard-15-95-8.xml.mzn_AND_NODATA,1,9.29,2.14
normalized-os-taillard-10-95-1.xml.mzn_AND_NODATA,1,1.23,2.06
normalized-os-taillard-5-100-8.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-5-100-9.xml.mzn_AND_NODATA,1,0.05,2.04
normalized-os-taillard-15-105-9.xml.mzn_AND_NODATA,1,8.77,2.14
normalized-os-taillard-4-100-6.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-os-taillard-4-95-4.xml.mzn_AND_NODATA,1,0.02,2.03
normalized-os-taillard-5-105-2.xml.mzn_AND_NODATA,1,0.05,2.04
normalized-os-taillard-5-105-3.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-15-95-6.xml.mzn_AND_NODATA,1,9.01,2.13
normalized-os-taillard-5-105-6.xml.mzn_AND_NODATA,1,0.03,2.05
normalized-os-taillard-5-105-8.xml.mzn_AND_NODATA,1,0.04,2.04
normalized-os-taillard-5-95-0.xml.mzn_AND_NODATA,1,0.06,2.02
normalized-os-taillard-5-100-2.xml.mzn_AND_NODATA,1,0.06,2.03
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,0.04,2.03
normalized-os-taillard-5-95-5.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-5-100-5.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-5-100-6.xml.mzn_AND_NODATA,1,0.04,2.03
normalized-mps-red-bg512142.xml.mzn_AND_NODATA,1,55.55,1.65
normalized-fischer-7-12-fair.xml.mzn_AND_NODATA,1,530.69,2.38
normalized-os-taillard-5-95-9.xml.mzn_AND_NODATA,1,0.04,2.04
normalized-os-taillard-7-100-2.xml.mzn_AND_NODATA,1,0.19,2.05
normalized-os-taillard-5-100-1.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-7-100-3.xml.mzn_AND_NODATA,1,0.19,2.05
normalized-os-taillard-7-100-4.xml.mzn_AND_NODATA,1,0.19,2.04
normalized-os-taillard-15-105-6.xml.mzn_AND_NODATA,1,8.92,2.15
normalized-os-taillard-7-100-5.xml.mzn_AND_NODATA,1,0.18,2.06
normalized-os-taillard-5-105-4.xml.mzn_AND_NODATA,1,0.04,2.04
normalized-os-taillard-7-100-7.xml.mzn_AND_NODATA,1,0.2,2.03
normalized-os-taillard-7-100-9.xml.mzn_AND_NODATA,1,0.19,2.05
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,9.04,2.13
normalized-fischer-9-9-fair.xml.mzn_AND_NODATA,1,498.04,2.36
normalized-os-taillard-5-95-7.xml.mzn_AND_NODATA,1,0.04,2.03
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,9.25,2.14
normalized-os-taillard-7-95-0.xml.mzn_AND_NODATA,1,0.21,2.05
normalized-os-taillard-5-105-7.xml.mzn_AND_NODATA,1,0.05,2.03
normalized-os-taillard-15-95-0.xml.mzn_AND_NODATA,1,9.17,2.14
normalized-os-taillard-7-100-0.xml.mzn_AND_NODATA,1,0.19,2.04
normalized-os-taillard-15-105-4.xml.mzn_AND_NODATA,1,9.07,2.14
normalized-geo50-20-d4-75-51_ext.xml.mzn_AND_NODATA,1,346.97,2.25
normalized-os-taillard-7-100-6.xml.mzn_AND_NODATA,1,0.19,2.05
normalized-os-taillard-5-105-0.xml.mzn_AND_NODATA,1,0.04,2.04
normalized-os-taillard-7-105-1.xml.mzn_AND_NODATA,1,0.19,2.04
normalized-os-taillard-5-95-6.xml.mzn_AND_NODATA,1,0.03,2.05
normalized-mps-red-neos14.xml.mzn_AND_NODATA,1,54.51,1.63
normalized-os-taillard-7-95-4.xml.mzn_AND_NODATA,1,0.19,2.05
normalized-os-taillard-5-105-5.xml.mzn_AND_NODATA,1,0.04,2.02
normalized-os-taillard-7-95-5.xml.mzn_AND_NODATA,1,0.19,2.04
normalized-os-taillard-7-95-6.xml.mzn_AND_NODATA,1,0.2,2.05
normalized-os-taillard-7-105-3.xml.mzn_AND_NODATA,1,0.2,2.04
normalized-p0548.xml.mzn_AND_NODATA,1,0.23,2.03
normalized-os-taillard-5-95-8.xml.mzn_AND_NODATA,1,0.04,2.04
normalized-os-taillard-7-105-5.xml.mzn_AND_NODATA,1,0.19,2.04
normalized-os-taillard-7-105-7.xml.mzn_AND_NODATA,1,0.19,2.04
normalized-os-taillard-7-105-9.xml.mzn_AND_NODATA,1,0.19,2.05
normalized-os-taillard-7-95-1.xml.mzn_AND_NODATA,1,0.18,2.05
normalized-geo50-20-d4-75-53_ext.xml.mzn_AND_NODATA,1,342.73,2.25
normalized-os-taillard-7-95-8.xml.mzn_AND_NODATA,1,0.2,2.04
