@RELATION ALGORITHM_RUNS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm {bprolog, fzn2smt, g12cpx, g12fd, g12lazyfd, g12mip, gecode, izplus, minisatid, mistral, ortools}
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE solved NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
normalized-queensKnights-15-5-mul.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,izplus,146.97,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,g12lazyfd,18.01,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,ortools,12.88,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,g12fd,16.41,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,g12cpx,38.77,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,gecode,17.12,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,bprolog,28.93,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,minisatid,179.83,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,mistral,155.61,1,ok
normalized-rand-2-40-11-414-200-31_ext.xml.mzn_AND_NODATA,1,fzn2smt,12.11,1,ok
normalized-scen4.xml.mzn_AND_NODATA,1,izplus,1.55,1,ok
normalized-scen4.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-scen4.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-scen4.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-scen4.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-scen4.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-scen4.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-scen4.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-scen4.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-scen4.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-scen4.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,izplus,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,g12lazyfd,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,ortools,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,g12fd,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,g12cpx,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,gecode,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,g12mip,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,bprolog,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,minisatid,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,mistral,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,fzn2smt,0.48,1,ok
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,g12lazyfd,24.96,1,ok
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,g12cpx,54.51,1,ok
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,minisatid,0.25,1,ok
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,fzn2smt,0.22,1,ok
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,g12fd,1800,0,other
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,izplus,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,ortools,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,g12fd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,g12cpx,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,gecode,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,g12mip,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,bprolog,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,minisatid,7.39,1,ok
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,mistral,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,fzn2smt,1800,0,other
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-knights-20-5.xml.mzn_AND_NODATA,1,izplus,13.65,1,ok
normalized-knights-20-5.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-knights-20-5.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-knights-20-5.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-knights-20-5.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-knights-20-5.xml.mzn_AND_NODATA,1,gecode,1287.87,1,ok
normalized-knights-20-5.xml.mzn_AND_NODATA,1,g12mip,504.46,1,ok
normalized-knights-20-5.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-knights-20-5.xml.mzn_AND_NODATA,1,minisatid,632.23,1,ok
normalized-knights-20-5.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-knights-20-5.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,izplus,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,g12lazyfd,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,ortools,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,g12fd,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,g12cpx,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,gecode,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,g12mip,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,bprolog,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,minisatid,1800,0,other
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,mistral,1800,0,timeout
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,fzn2smt,0.47,1,ok
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,ortools,1559.8,1,ok
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,gecode,709.6,1,ok
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-knights-50-9.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-knights-50-9.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-knights-50-9.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-knights-50-9.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-knights-50-9.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-knights-50-9.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-knights-50-9.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-knights-50-9.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-knights-50-9.xml.mzn_AND_NODATA,1,minisatid,1067.57,1,ok
normalized-knights-50-9.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-knights-50-9.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,izplus,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,ortools,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,g12fd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,g12cpx,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,gecode,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,g12mip,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,bprolog,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,minisatid,5.99,1,ok
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,mistral,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,fzn2smt,1800,0,other
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,minisatid,430.23,1,ok
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,ortools,489.1,1,ok
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,gecode,1689.68,1,ok
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-19-443-230-fcd-23_ext.xml.mzn_AND_NODATA,1,fzn2smt,142.7,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,izplus,476.98,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,g12lazyfd,27.34,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,ortools,3.95,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,g12fd,8.33,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,g12cpx,66.39,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,gecode,7.96,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,bprolog,20.12,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,minisatid,157.43,1,ok
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,g12fd,1800,0,other
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,izplus,66.99,1,ok
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,g12lazyfd,0.4,1,ok
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,ortools,0.52,1,ok
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,g12fd,4.23,1,ok
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,g12cpx,0.99,1,ok
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,gecode,2.71,1,ok
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,minisatid,0.35,1,ok
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,izplus,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,ortools,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,g12fd,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,g12cpx,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,gecode,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,g12mip,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,bprolog,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,minisatid,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,mistral,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,fzn2smt,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,izplus,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,ortools,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,g12fd,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,g12cpx,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,gecode,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,g12mip,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,bprolog,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,minisatid,15.4,1,ok
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,mistral,68.03,1,ok
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,fzn2smt,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,izplus,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,ortools,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,g12fd,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,g12cpx,0.9,1,ok
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,gecode,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,g12mip,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,bprolog,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,minisatid,7.2,1,ok
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,mistral,1.08,1,ok
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,fzn2smt,1.44,1,ok
normalized-bqwh-18-141-5_ext.xml.mzn_AND_NODATA,1,izplus,4.44,1,ok
normalized-bqwh-18-141-5_ext.xml.mzn_AND_NODATA,1,g12lazyfd,0.6,1,ok
normalized-bqwh-18-141-5_ext.xml.mzn_AND_NODATA,1,ortools,2.75,1,ok
