@RELATION ALGORITHM_RUNS_CSP-Minizinc-Obj-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE obj NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
routing_7,1,Choco-free,0.007500000000000001,1200.0,ok
routing_7,1,MinisatID-free,0.12000000000000001,1200.0,ok
routing_7,1,G12FD-free,0.030000000000000002,1200.0,ok
pizza_8_3,1,iZplus-free,0.0,10.502,ok
pizza_8_3,1,MZN/SCIP-free,0.0,307.558,ok
pizza_8_3,1,Chuffed-free,0.0,3.568,ok
pizza_8_3,1,LCG-Glucose-UC-free,0.0,1.294,ok
pizza_8_3,1,Concrete-free,0.2571428571428572,1200.0,ok
pizza_8_3,1,JaCoP-fd,0.3,1200.0,ok
pizza_8_3,1,Mistral-free,1,1200,timeout
pizza_8_3,1,OscaR/CBLS-free,1,1200,timeout
pizza_8_3,1,HaifaCSP-free,0.0,13.147,ok
pizza_8_3,1,Gecode-free,0.17142857142857143,1200.0,ok
pizza_8_3,1,OR-Tools-free,0.3,1200.0,ok
pizza_8_3,1,SICStus-Prolog-fd,0.34285714285714286,1200.0,ok
pizza_8_3,1,Picat-CP-fd,0.3,1200.0,ok
pizza_8_3,1,Picat-SAT-free,0.0,4.827,ok
pizza_8_3,1,MZN/Gurobi-free,0.0,885.005,ok
pizza_8_3,1,MZN/CPLEX-free,0.0,523.25,ok
pizza_8_3,1,LCG-Glucose-free,0.0,1.301,ok
pizza_8_3,1,MZN/Cbc-free,0.6428571428571429,1200.0,ok
pizza_8_3,1,Yuck-free,0.9000000000000001,1200.0,ok
pizza_8_3,1,Choco-free,0.3,1200.0,ok
pizza_8_3,1,MinisatID-free,0.0,20.258,ok
pizza_8_3,1,G12FD-free,0.0,1200.0,ok
projplan1_15_15,1,iZplus-free,0,0.589,ok
projplan1_15_15,1,MZN/SCIP-free,0,2.712,ok
projplan1_15_15,1,Chuffed-free,0,0.10200000000000001,ok
projplan1_15_15,1,LCG-Glucose-UC-free,0,0.162,ok
projplan1_15_15,1,Concrete-free,0,4.955,ok
projplan1_15_15,1,JaCoP-fd,0,1200.0,ok
projplan1_15_15,1,Mistral-free,0,0.187,ok
projplan1_15_15,1,OscaR/CBLS-free,1,1200,timeout
projplan1_15_15,1,HaifaCSP-free,0,0.11,ok
projplan1_15_15,1,Gecode-free,0,1200.0,ok
projplan1_15_15,1,OR-Tools-free,0,1200.0,ok
projplan1_15_15,1,SICStus-Prolog-fd,1,1200,timeout
projplan1_15_15,1,Picat-CP-fd,0,1200.0,ok
projplan1_15_15,1,Picat-SAT-free,0,0.882,ok
projplan1_15_15,1,MZN/Gurobi-free,0,0.34,ok
projplan1_15_15,1,MZN/CPLEX-free,0,0.324,ok
projplan1_15_15,1,LCG-Glucose-free,0,0.17300000000000001,ok
projplan1_15_15,1,MZN/Cbc-free,0,6.649,ok
projplan1_15_15,1,Yuck-free,1,1200,timeout
projplan1_15_15,1,Choco-free,0,516.482,ok
projplan1_15_15,1,MinisatID-free,0,1.4060000000000001,ok
projplan1_15_15,1,G12FD-free,0,39.845,ok
binpack_11,1,iZplus-free,0.0,0.384,ok
binpack_11,1,MZN/SCIP-free,0.0,64.849,ok
binpack_11,1,Chuffed-free,0.0,0.863,ok
binpack_11,1,LCG-Glucose-UC-free,0.0,0.486,ok
binpack_11,1,Concrete-free,0.0,1200.0,ok
binpack_11,1,JaCoP-fd,0.0,26.791,ok
binpack_11,1,Mistral-free,0.0,41.709,ok
binpack_11,1,OscaR/CBLS-free,0.9,1200.0,ok
binpack_11,1,HaifaCSP-free,0.0,5.242,ok
binpack_11,1,Gecode-free,0.0,18.542,ok
binpack_11,1,OR-Tools-free,0.0,14.764000000000001,ok
binpack_11,1,SICStus-Prolog-fd,0.0,25.721,ok
binpack_11,1,Picat-CP-fd,0.0,1200.0,ok
binpack_11,1,Picat-SAT-free,0.0,1.5110000000000001,ok
binpack_11,1,MZN/Gurobi-free,0.0,1200.0,ok
binpack_11,1,MZN/CPLEX-free,0.0,216.97400000000002,ok
binpack_11,1,LCG-Glucose-free,0.0,0.5740000000000001,ok
binpack_11,1,MZN/Cbc-free,1,1200,timeout
binpack_11,1,Yuck-free,0.9,1200.0,ok
binpack_11,1,Choco-free,0.0,5.936,ok
binpack_11,1,MinisatID-free,0.0,9.896,ok
binpack_11,1,G12FD-free,0.0,61.847,ok
