@RELATION FEATURE_VALUES_MIP-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE probtype NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE nq_vars NUMERIC
@ATTRIBUTE nq_constr NUMERIC
@ATTRIBUTE nq_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE lp_objval NUMERIC
@ATTRIBUTE num_b_variables NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE num_s_variables NUMERIC
@ATTRIBUTE num_n_variables NUMERIC
@ATTRIBUTE ratio_b_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE ratio_s_variables NUMERIC
@ATTRIBUTE ratio_n_variables NUMERIC
@ATTRIBUTE num_i+_variables NUMERIC
@ATTRIBUTE ratio_i+_variables NUMERIC
@ATTRIBUTE num_unbounded_disc NUMERIC
@ATTRIBUTE ratio_unbounded_disc NUMERIC
@ATTRIBUTE support_size_avg NUMERIC
@ATTRIBUTE support_size_median NUMERIC
@ATTRIBUTE support_size_varcoef NUMERIC
@ATTRIBUTE support_size_q90mq10 NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_median NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg0_avg NUMERIC
@ATTRIBUTE vcg_var_deg0_median NUMERIC
@ATTRIBUTE vcg_var_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE obj_coefs0_avg NUMERIC
@ATTRIBUTE obj_coefs0_std NUMERIC
@ATTRIBUTE obj_coef_per_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr0_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_std NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_median NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_median NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_median NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_median NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE clqcnt NUMERIC
@ATTRIBUTE covcnt NUMERIC
@ATTRIBUTE itcnt_max NUMERIC
@ATTRIBUTE numnewsolution_sum NUMERIC
@ATTRIBUTE newin_sum NUMERIC
@ATTRIBUTE nodeleft_avg NUMERIC
@ATTRIBUTE nodeleft_varcoef NUMERIC
@ATTRIBUTE diffObj_avg NUMERIC
@ATTRIBUTE diffObj_median NUMERIC
@ATTRIBUTE diffObj_varcoef NUMERIC
@ATTRIBUTE diffObj_q90mq10 NUMERIC
@ATTRIBUTE numfeas NUMERIC
@ATTRIBUTE iinf_avg NUMERIC
@ATTRIBUTE iinf_median NUMERIC
@ATTRIBUTE iinf_varcoef NUMERIC
@ATTRIBUTE iinf_q90mq10 NUMERIC
@ATTRIBUTE diffBestInt_avg NUMERIC
@ATTRIBUTE diffBestInt_median NUMERIC
@ATTRIBUTE diffBestInt_varcoef NUMERIC
@ATTRIBUTE diffBestInt_q90mq10 NUMERIC
@ATTRIBUTE diffBestObjUp_avg NUMERIC
@ATTRIBUTE diffBestObjUp_median NUMERIC
@ATTRIBUTE diffBestObjUp_varcoef NUMERIC
@ATTRIBUTE diffBestObjUp_q90mq10 NUMERIC
@ATTRIBUTE numcuts_sum NUMERIC
@ATTRIBUTE diffGap_avg NUMERIC
@ATTRIBUTE diffGap_median NUMERIC
@ATTRIBUTE diffGap_varcoef NUMERIC
@ATTRIBUTE diffGap_q90mq10 NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE rel_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
neos-777800,1,1,6400,479,32000,0,0,0,0.00948528,0.0561219,0.499347,-80,6400,0,0,0,0,1,0,0,0,0,6400,1,0,0,2,2,0,0,1,0,80,0,-512,-512,66.8058,60,4.35412,68,5,5,0,0,66.8058,4.35412,5,0,0.8025,0.492212,0.0869158,4.85485,1,0,0.2,0,0.447214,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,66.8058,60,4.35412,68,5,5,0,0,66.8058,4.35412,5,0,0.8025,0.492212,0.0869158,4.85485,1,0,0.2,0,0.447214,0,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,475,6400,32014,474,0,0,0,0,0
neos-785912,1,1,1380,1714,16610,0,0,0,0.0205767,0.086948,0.5,42,1380,0,0,0,0,1,0,0,0,0,1380,1,0,0,2,2,0,0,0.256709,3.40172,-512,-512,-512,-512,9.69078,2,2.2923,26,12.0362,12,0.198006,6,5.28005,4.45624,6.55797,0.796058,0.590568,0.651109,0.0281254,7.29466,0.913043,0.281771,0.0795958,0.0317612,0.267894,0.0884789,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,9.69078,2,2.2923,26,12.0362,12,0.198006,6,5.28005,4.45624,6.55797,0.796058,0.590568,0.651109,0.0281254,7.29466,0.913043,0.281771,0.0795958,0.0317612,0.267894,0.0884789,1,1887,10,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,904,1380,10794,3912,10,0,0,0,0
neos788725,1,1,352,433,4912,0,0,0,0.167955,0.26781,0.5,-44.65,352,0,0,0,0,1,0,0,0,0,352,1,0,0,2,2,0,0,1,0,1,0,0.0927835,9.79796,11.3441,2,1.41645,39,13.9545,11,0.537449,20,10.0139,1.38429,12.3182,0.73416,0.929825,0.257785,0.146527,2.77284,0.272727,0.445362,0.0338925,0.0567631,0.095707,0.157266,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,11.3441,2,1.41645,39,13.9545,11,0.537449,20,10.0139,1.38429,12.3182,0.73416,0.929825,0.257785,0.146527,2.77284,0.272727,0.445362,0.0338925,0.0567631,0.095707,0.157266,1,7559,0,1,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,193,352,4624,96,0,0,0,0,6
neos808444,1,1,19846,18329,120512,0,0,0,0.010927,0.0593727,0.5,0,19846,0,0,0,0,1,0,0,0,0,19846,1,0,0,2,2,0,0,0.279713,2.14865,0.159236,2.29783,0,0,6.57494,5,1.0319,12,6.07236,5,0.503516,8,10.5875,6.22034,9.77824,2.23047,0.894441,0.228132,0.0736269,2.97524,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,6.57494,5,1.0319,12,6.07236,5,0.503516,8,10.5875,6.22034,9.77824,2.23047,0.894441,0.228132,0.0736269,2.97524,0,0,0,0,0,0,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.07,-512,18125,19726,120149,62644,0,0,0,0,0
neos-820146,1,1,600,830,3225,0,0,0,0.0689074,0.162752,0.5,0,600,0,0,0,0,1,0,0,0,0,600,1,0,0,2,2,0,0,1,0,3,0,-1,-0,3.88554,3,0.598869,7,5.375,5,0.650747,9,0.63253,5.83154,0.875,5.40408,0.916667,0.240523,0.00184039,28.7924,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,3.88554,3,0.598869,7,5.375,5,0.650747,9,0.63253,5.83154,0.875,5.40408,0.916667,0.240523,0.00184039,28.7924,0,0,0,0,0,0,1,4616,0,2,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,785,375,2550,95,0,0,0,0,2
neos-820157,1,1,1200,1015,4875,0,0,0,0.0415278,0.13621,0.5,0,1200,0,0,0,0,1,0,0,0,0,1200,1,0,0,2,2,0,0,0.333333,1.69031,1.25,0.52915,-0.970803,-0.247093,4.80296,3,1.07802,13,4.0625,2,0.795103,10,1.84729,3.44728,1.5625,2.43672,0.931373,0.204113,0.00323592,21.3017,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,4.80296,3,1.07802,13,4.0625,2,0.795103,10,1.84729,3.44728,1.5625,2.43672,0.931373,0.204113,0.00323592,21.3017,0,0,0,0,0,0,1,4742,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,970,525,3300,710,0,0,0,2,3
neos-824661,1,1,45390,18804,138890,0,0,0,0.000711765,0.0187602,0.5,33,15640,0,29750,0,0,0.344569,0,0.655431,0,0,15640,0.344569,0,0,2,2,0,0,0.440785,2.77169,0.0178137,15.0974,-512,-512,4.22197,2,2.98036,6,5.07609,5,0.437853,1,-115.178,-2.78358,-138.478,-9.74605,0.759275,0.427706,0.308689,2.74005,0.0108696,0.103689,0.00041806,0.00398804,0.0021317,0.0203351,3.16422,2,9.88228,7,2,2,0.489898,2,1.64539,19.0458,1.04,0.188422,1,0,8.40852e-05,137.124,0,0,0,0,0,0,7.38619,4,5.07788,10,3.05993,3,0.690814,4,-113.532,-2.83889,-47.0337,-16.9027,0.839517,0.343551,0.308617,2.73941,0.00374532,0.0610843,0.000144051,0.0023494,0.000734517,0.0119796,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.12,-512,18633,29920,120870,13820,0,0,0,0,0
neos-824695,1,1,23970,9576,72590,0,0,0,8.70588e-06,0.000406708,0.037,31,8500,0,15470,0,0,0.35461,0,0.64539,0,0,8500,0.35461,0,0,2,2,0,0,0.440721,2.76412,0.019196,14.2953,-512,-512,4.34942,2,2.97218,6,4.9,5,0.280566,1,-121.784,-2.69699,-137.2,-7.15306,0.761593,0.431247,0.326584,2.6544,0.02,0.14,0.00142857,0.01,0.00534522,0.0374166,3.23099,2,9.95132,7,2,2,0.480384,2,1.73977,18.5206,1.07692,0.247436,1,0,0.000165115,97.8519,0,0,0,0,0,0,7.58041,4,5.08651,10,3.02837,3,0.589839,4,-120.044,-2.75098,-47.9574,-12.2639,0.841062,0.34571,0.326442,2.65324,0.0070922,0.083916,0.000506586,0.005994,0.00189547,0.0224275,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.05,-512,9405,15640,61710,9274,0,0,0,0,0
neos-826650,1,1,5912,2414,20440,0,0,0,0.0222159,0.0905,0.5,28,5792,0,120,0,0,0.979702,0,0.0202977,0,0,5792,0.979702,0,0,2,2,0,0,0.232308,9.85075,0.0878685,9.41542,-512,-512,8.3778,4,1.88649,8,3.49171,4,0.502507,3,-130.307,-2.59334,-54.3094,-13.6635,0.848221,0.33265,0.322681,2.55375,0.00552486,0.0741238,0.000276243,0.00370619,0.0012354,0.0165746,0.089478,0,3.8914,0,1.8,2,0.222222,1,0.04971,4.37226,1,0.894427,0,7.61407e+09,0,0,0,0,0,0,0,0,8.46727,4,1.87328,8,3.45737,4,0.507306,3,-130.257,-2.59444,-53.1867,-13.8103,0.846164,0.339586,0.324312,2.55093,0.00541272,0.0733718,0.000270636,0.00366859,0.00121032,0.0164064,0.0714286,115,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,2228,5024,18240,594,0,0,0,0,0
neos-826694,1,1,16410,6904,59268,0,0,0,0.00267625,0.0283399,0.454545,58,16290,0,120,0,0,0.992687,0,0.00731261,0,0,16290,0.992687,0,0,2,2,0,0,0.299448,9.39109,0.0691009,11.6331,-512,-512,8.55156,4,3.2011,8,3.62431,4,0.482912,3,-128.143,-2.62214,-54.3094,-13.6635,0.74064,0.504609,0.317356,2.58094,0.00552486,0.0741238,0.000276243,0.00370619,0.0012354,0.0165746,0.0330243,0,6.60486,0,1.9,2,0.157895,0,0.0173812,7.51887,1,0.948683,0,7.30458e+09,0,0,0,0,0,0,0,0,8.58459,4,3.19434,8,3.6117,4,0.484585,3,-128.126,-2.62251,-53.9049,-13.7158,0.738998,0.509495,0.318323,2.58427,0.00548446,0.0738538,0.000274223,0.00369269,0.00122636,0.0165142,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.07,-512,6693,15210,56250,37085,0,0,0,0,0
neos-826812,1,1,15864,6844,53808,0,0,0,4.44444e-06,0.00023094,0.023,58.011,10350,0,5514,0,0,0.652421,0,0.347579,0,0,10350,0.652421,0,0,2,2,0,0,0.299448,9.39109,0.0699245,11.5639,-512,-512,4.76037,3,1.85234,4,3.14783,4,0.787395,4,-128.556,-2.62051,-85.0087,-10.9349,0.61096,0.652791,0.320232,2.5692,0.00869565,0.0928442,0.000434783,0.00464221,0.00194441,0.0207606,3.10169,1,7.16956,6,3.84984,4,0.119736,1,0.087668,255.302,0.108814,2.86182,0.993377,0.10123,0.00130142,65.3402,0.000195865,2.84585e-05,5.05985e-05,8.86182e-06,9.94476e-05,1.51618e-05,7.86207,4,3.36159,8,3.39183,4,0.603758,4,-128.469,-2.62679,-55.4236,-13.5668,0.738998,0.509495,0.321113,2.57132,0.0057413,0.0751018,0.000301248,0.00375409,0.00130314,0.0167919,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.04,-512,6655,15210,47970,32945,0,0,0,0,0
neos-826841,1,1,5516,2354,18460,0,0,0,0.0154839,0.087982,0.5,28.0082,3488,0,2028,0,0,0.632342,0,0.367658,0,0,3488,0.632342,0,0,2,2,0,0,0.232308,9.85075,0.0909624,9.25207,-512,-512,4.6763,3,1.09061,4,3.15596,4,0.771593,4,-132.975,-2.56863,-89.7431,-10.6368,0.772332,0.413812,0.331005,2.51796,0.00917431,0.0953422,0.000458716,0.00476711,0.00205144,0.0213192,3.16568,1,4.23767,6,3.67456,4,0.181415,1,0.188615,72.4248,0.218935,1.8888,0.992761,0.10747,0.00262238,35.5719,0.000189349,4.49081e-05,5.04931e-05,1.36195e-05,9.76038e-05,2.3919e-05,7.84197,4,1.98484,8,3.34663,4,0.595789,4,-132.787,-2.5744,-56.6679,-13.4171,0.846164,0.339586,0.332578,2.51409,0.00587092,0.0759398,0.000308629,0.00379592,0.0013331,0.0169792,0.0357038,594,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,2192,5024,15552,594,0,0,0,0,0
neos-849702,1,1,1737,1041,19308,0,0,0,0.0535221,0.126432,0.499249,0,1737,0,0,0,0,1,0,0,0,0,1737,1,0,0,2,2,0,0,1.21053,0.336781,0.756303,0.567646,-512,-512,18.5476,16,0.306881,18,11.1157,11,0.515852,18,17.0778,0.447106,10.2349,0.60065,0.87027,0.25184,0.0200018,5.24297,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,18.5476,16,0.306881,18,11.1157,11,0.515852,18,17.0778,0.447106,10.2349,0.60065,0.87027,0.25184,0.0200018,5.24297,0,0,0,0,0,0,1,0,18,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,984,1713,18075,5423,18,0,0,0,0
neos858960,1,1,160,132,2770,0,0,0,0.00625,0.0559017,0.5,1,160,0,0,0,0,1,0,0,0,0,160,1,0,0,2,2,0,0,0.975309,0.226437,0,0,-512,-512,20.9848,2,1.37,62,17.3125,18,0.38668,18,0,1.4013e+11,0,1.67119e+11,1,0,0.11049,5.08996,1,0,0.0830349,0.0802012,0.269163,0.102889,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,20.9848,2,1.37,62,17.3125,18,0.38668,18,0,1.4013e+11,0,1.67119e+11,1,0,0.11049,5.08996,1,0,0.0830349,0.0802012,0.269163,0.102889,1,22511,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,128,160,2668,80,0,0,0,0,0
neos-859770,1,1,2504,2065,880736,0,0,0,0.00321086,0.0291339,0.49,4500,2504,0,0,0,0,1,0,0,0,0,2504,1,0,0,2,2,0,0,0,0,1,0,2,0,426.507,178,1.15196,1253,351.732,339,0.216,191,200.686,3.08206,165.502,0.463417,0.503882,0.0870959,0.129741,2.47018,657.827,168.088,1.91647,0.465497,35.3086,8.02815,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,426.507,178,1.15196,1253,351.732,339,0.216,191,200.686,3.08206,165.502,0.463417,0.503882,0.0870959,0.129741,2.47018,657.827,168.088,1.91647,0.465497,35.3086,8.02815,1,25,7,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.19,-512,1568,1360,243124,16012,7,0,0,0,6
neos-885086,1,1,4860,11574,248310,0,0,0,0.0135064,0.0681552,0.5,-243,2430,0,2430,0,0,0.5,0,0.5,0,0,2430,0.5,0,0,2,2,0,0,338.015,1.92466,-512,-512,-512,-512,0.839813,0,1.87921,1,4,4,0,0,334.561,1.94371,1593.5,0.00140714,0.999167,0.00117949,0.000553594,46.5814,0,0,0,0,0,0,20.6143,25,0.662416,34,98.1852,101,0.417873,118,20.6143,0.662416,98.1852,0.417873,0.177135,0.656857,0.00334205,17.95,1,0,0.0130843,0.00795814,0.110231,0.0305532,21.4541,25,0.601954,33,51.0926,27,1.08258,132,355.175,1.84296,845.843,0.884587,0.20175,0.897152,1.19977,1.73879,0.5,0.5,0.00654217,0.00862937,0.0551154,0.0591985,0.958848,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.06,-512,11574,4860,248310,900,0,0,0,0,0
neos-885524,1,1,91670,65,258309,0,0,0,7.41418e-05,0.00480886,0.481214,11754.9,91670,0,0,0,0,1,0,0,0,0,91670,1,0,0,2,2,0,0,2227.5,0.777122,-512,-512,128.72,1.38897,3973.98,2980,1.17543,4043,2.81781,3,0.27748,2,1.01507e+06,1.36705,719.754,0.391882,0.27125,3.19313,0.404366,1.42479,127.411,18.2776,48.2913,13.5807,77.732,13.8928,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,3973.98,2980,1.17543,4043,2.81781,3,0.27748,2,1.01507e+06,1.36705,719.754,0.391882,0.27125,3.19313,0.404366,1.42479,127.411,18.2776,48.2913,13.5807,77.732,13.8928,0,0,0,4,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.21,-512,60,23190,77775,-512,0,0,4,11,0
neos-911880,1,1,888,83,2568,0,0,0,0.016065,0.0699915,0.499795,23.26,840,0,48,0,0,0.945946,0,0.0540541,0,0,840,0.945946,0,0,2,2,0,0,32.1875,0.842367,1,0,-512,-512,30.3614,35,0.178915,11,3,3,0,0,486.256,1.47971,48.0467,0.570656,0.83439,0.342776,0.207782,1.19778,0,0,0,0,0,0,0.578313,1,0.853913,1,1,1,0,0,-0.578313,-0.853913,-1,-0,-0.089323,-0.806755,0,0,1,0,1,0,1,0,30.9398,36,0.191532,12,2.89189,3,0.156385,0,485.678,1.48092,45.3955,0.636212,0.817124,0.37922,0.231943,1.11646,0.0540541,0.226124,0.0540541,0.226124,0.0540541,0.226124,0.00187408,12036,2,30,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,83,888,2568,35,2,0,31,177,0
neos-916792,1,1,1474,1909,134442,0,0,0,0.0232095,0.0825216,0.473943,26.2036,717,0,757,0,0,0.486431,0,0.513569,0,0,717,0.486431,0,0,2,2,0,0,0.0293011,29.1733,-60.076,-0.815204,0,0,1.23153,1,9.68823,1,3.27894,2,1.89314,0,-775.868,-0.540867,-2065.74,-3.0847,0.11064,0.65459,0.0220558,27.5348,0,0,0,0,0,0,69.1938,1,2.46562,495,174.493,266,0.720827,265,-33.2567,-2.68273,-83.8667,-0.908099,-512,-512,0.0816017,2.61995,0.001321,0.00220964,0.00109245,0.00213953,0.00118712,0.00215576,70.4254,2,2.42141,494,91.209,2,1.36352,264,-809.125,-0.447153,-1047.91,-4.34544,0.11064,0.65459,0.948372,0.446567,0.000678426,0.00171565,0.000561047,0.00162759,0.000609667,0.00165492,0.311316,446,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.03,-512,1413,1465,132956,-512,0,0,2,2,2
neos-932816,1,1,21007,30823,484926,0,0,0,0.0141596,0.0709138,0.5,2285.5,20566,0,441,0,0,0.979007,0,0.020993,0,0,20566,0.979007,0,0,2,2,0,0,1.16914,0.476757,-512,-512,0.121105,6.21649,15.7278,22,0.508382,20,23.5718,24,0.870735,43,15.4625,0.547522,23.1743,0.878374,0.964974,0.15395,0.0155755,6.64621,4.31007,2.79639,0.541018,0.633324,1.37021,1.19935,0.00480161,0,14.3966,0,0.335601,0,1.40703,1,0.00480161,14.3966,0.335601,1.40703,0.372144,0.433165,0,0,1000,0,335.601,472.2,335.601,472.2,15.7326,22,0.509247,20,23.084,8,0.891514,43,15.4673,0.548342,22.6948,0.899121,0.96479,0.154364,0.0155755,6.64621,25.2126,142.77,7.57493,83.5977,8.38671,83.5355,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.08,-512,2652,6364,30094,1764,0,0,0,0,0
