@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute ClassEntropy numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute DefaultAccuracy numeric
@attribute Dimensionality numeric
@attribute EquivalentNumberOfAtts numeric
@attribute HoeffdingAdwin.changes numeric
@attribute HoeffdingAdwin.warnings numeric
@attribute HoeffdingDDM.changes numeric
@attribute HoeffdingDDM.warnings numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxAttributeEntropy numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxMutualInformation numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanAttributeEntropy numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanMutualInformation numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinAttributeEntropy numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinMutualInformation numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinorityClassPerentage numeric
@attribute MinorityClassSize numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute NaiveBayesAdwin.changes numeric
@attribute NaiveBayesAdwin.warnings numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesDdm.changes numeric
@attribute NaiveBayesDdm.warnings numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute NoiseToSignalRatio numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1AttributeEntropy numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1MutualInformation numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2AttributeEntropy numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2MutualInformation numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3AttributeEntropy numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3MutualInformation numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute StdvNominalAttDistinctValues numeric

@data
X762_fri_c2_100_10,1,0.69899,0.34,0.326733,0.69899,0.34,0.326733,0.69899,0.34,0.326733,0.992774,0.685859,0.26,0.463918,0.55,0.11,?,0,0,0,0,0.692525,0.33,0.342629,0.692525,0.33,0.342629,0.692525,0.33,0.342629,0.571717,0.42,0.144603,55,55,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,74.543667,-77849.251252,?,-1,1.949861,13253.843593,?,-1.999762,-91638847.147731,?,-1,45,45,-75.962778,0,0,0,0.752323,0,0,0.27,0.462151,?,1,2,11,100,0,0,10,1,9.090909,0,0,90.909091,9.090909,?,-1.192821,-0,?,-0.013951,0.784487,?,-0.236812,0,?,0.081109,1,?,6.803659,1.130842,?,2.04784,1.07013,0.656566,0.34,0.313131,0.656566,0.34,0.313131,0.656566,0.34,0.313131,0.773939,0.21,0.578313,0.773939,0.21,0.578313,0.773939,0.21,0.578313,-1
X763_fri_c0_250_10,1,0.830528,0.2,0.6,0.830528,0.2,0.6,0.830528,0.2,0.6,1,0.71952,0.272,0.456,0.5,0.044,?,0,0,0,0,0.768,0.2,0.6,0.768,0.2,0.6,0.768,0.2,0.6,0.728,0.272,0.456,50,125,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,73.876086,-77162.749919,?,-1,1.93253,13136.975484,?,-1.999762,-91638847.147731,?,-1,50,125,-75.962778,0,0,0,0.914688,0,1,0.176,0.648,?,1,2,11,250,0,0,10,1,9.090909,0,0,90.909091,9.090909,?,-1.192902,-0,?,-0.014619,0.814452,?,-0.313765,0,?,0.077043,1,?,6.638823,0.997783,?,2.039493,1.000013,0.732,0.268,0.464,0.732,0.268,0.464,0.732,0.268,0.464,0.799552,0.22,0.56,0.799552,0.22,0.56,0.799552,0.22,0.56,-1
X764_analcatdata_apnea3,1,0.769137,0.106667,0.203833,0.769137,0.106667,0.203833,0.769137,0.106667,0.203833,0.535715,0.600552,0.122222,0,0.877778,0.008889,4.556065,0,0,0,0,0.890794,0.091111,0.472103,0.890794,0.091111,0.472103,0.890794,0.091111,0.472103,0.740667,0.106667,0.469678,87.777778,395,2.321928,6871.5,1328125.959839,0.118307,5,60.780756,11475690.492291,2.321928,73.809929,-77094.756747,0.117583,5,1.930827,13125.405632,2.321928,-1.999762,-91638847.147731,0.116859,5,12.222222,55,-75.962778,0,0,0,0.90481,0,0,0.104444,0.329635,18.747169,1,2,4,450,0,0,1,3,25,0,0,25,75,2.321928,-1.193016,-0,0.116859,-0.014482,0.814537,2.321928,-0.317362,0,0.117583,0.075961,1,2.321928,6.60469,1.006133,0.118307,2.038023,1.00005,0.757814,0.095556,0.520921,0.757814,0.095556,0.520921,0.757814,0.095556,0.520921,0.895627,0.084444,0.515443,0.895627,0.084444,0.515443,0.895627,0.084444,0.515443,0
X765_analcatdata_apnea2,1,0.935979,0.067368,0.676981,0.935979,0.067368,0.676981,0.935979,0.067368,0.676981,0.570287,0.692081,0.134737,0,0.865263,0.008421,3.782336,0,0,0,0,0.883896,0.067368,0.676981,0.883896,0.067368,0.676981,0.883896,0.067368,0.676981,0.865477,0.065263,0.710554,86.526316,411,2.321928,6871.5,1328125.959839,0.151466,5,60.780756,11475690.492291,2.321928,73.74389,-77026.882841,0.150776,5,1.929128,13113.856405,2.321928,-1.999762,-91638847.147731,0.150087,5,13.473684,64,-75.962778,0,0,0,0.942024,0,0,0.061053,0.705089,14.399804,1,2,4,475,0,0,1,3,25,0,0,25,75,2.321928,-1.193536,-0,0.150087,-0.014443,0.814749,2.321928,-0.321391,0,0.150776,0.07547,1,2.321928,6.527335,1.097162,0.151466,2.026013,1.037977,0.816473,0.077895,0.654532,0.816473,0.077895,0.654532,0.816473,0.077895,0.654532,0.935979,0.067368,0.676981,0.935979,0.067368,0.676981,0.935979,0.067368,0.676981,0
X766_fri_c1_500_50,1,0.821749,0.22,0.55539,0.821749,0.22,0.55539,0.821749,0.22,0.55539,0.998337,0.72487,0.272,0.45179,0.524,0.102,?,0,0,0,1,0.817251,0.188,0.622841,0.817251,0.188,0.622841,0.817251,0.188,0.622841,0.570627,0.428,0.141362,52.4,262,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,70.585062,-73779.543767,?,-1,1.847488,12561.037838,?,-1.999762,-91638847.147731,?,-1,47.6,238,-75.962778,0,0,0,0.666159,0,1,0.374,0.24723,?,1,2,51,500,0,0,50,1,1.960784,0,0,98.039216,1.960784,?,-1.194982,-0,?,-0.018596,0.826983,?,-0.568524,0,?,0.066136,1,?,5.429303,0.831255,?,1.829566,1,0.620662,0.38,0.240583,0.620662,0.38,0.240583,0.620662,0.38,0.240583,0.807557,0.204,0.589953,0.807557,0.204,0.589953,0.807557,0.204,0.589953,-1
X767_analcatdata_apnea1,1,0.913875,0.054737,0.748452,0.913875,0.054737,0.748452,0.913875,0.054737,0.748452,0.553092,0.673081,0.128421,0,0.871579,0.008421,4.41643,0,0,0,1,0.854973,0.056842,0.736885,0.854973,0.056842,0.736885,0.854973,0.056842,0.736885,0.836323,0.082105,0.625372,87.157895,414,2.321928,6871.5,1328125.959839,0.129648,5,60.780756,11475690.492291,2.321928,70.524577,-73717.379029,0.125235,5,1.845932,12550.460285,2.321928,-1.999762,-91638847.147731,0.120822,5,12.842105,61,-75.962778,0,0,0,0.915142,0,0,0.071579,0.595421,17.540558,1,2,4,475,0,0,1,3,25,0,0,25,75,2.321928,-1.195031,-0,0.120822,-0.018588,0.827161,2.321928,-0.572368,0,0.125235,0.065796,1,2.321928,5.429303,0.831741,0.129648,1.828744,1,0.805001,0.094737,0.579737,0.805001,0.094737,0.579737,0.805001,0.094737,0.579737,0.913519,0.056842,0.736885,0.913519,0.056842,0.736885,0.913519,0.056842,0.736885,0
X768_fri_c3_100_25,1,0.489899,0.45,0,0.489899,0.45,0,0.489899,0.45,0,0.992774,0.524646,0.47,0.016736,0.55,0.26,?,0,0,0,8,0.624242,0.38,0.229209,0.624242,0.38,0.229209,0.624242,0.38,0.229209,0.582828,0.41,0.166667,55,55,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,69.048204,-72196.806029,?,-1,1.810147,12291.601781,?,-1.999762,-91638847.147731,?,-1,45,45,-75.962778,0,0,0,0.504646,0,8,0.48,0.034205,?,1,2,26,100,0,0,25,1,3.846154,0,0,96.153846,3.846154,?,-1.196772,-0,?,-0.018568,0.879969,?,-0.703895,0,?,0.065602,1,?,4.928959,0.821305,?,1.800446,1,0.659596,0.33,0.32377,0.659596,0.33,0.32377,0.659596,0.33,0.32377,0.489899,0.45,0,0.489899,0.45,0,0.489899,0.45,0,-1
X769_fri_c1_250_50,1,0.806795,0.2,0.600613,0.806795,0.2,0.600613,0.806795,0.2,0.600613,0.993342,0.715005,0.268,0.463588,0.548,0.204,?,0,0,0,0,0.832343,0.18,0.641377,0.832343,0.18,0.641377,0.832343,0.18,0.641377,0.550481,0.44,0.10207,54.8,137,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,66.265245,-69336.393746,?,-1,1.737973,11804.652424,?,-1.999762,-91638847.147731,?,-1,45.2,113,-75.962778,0,0,0,0.698082,0,0,0.376,0.239827,?,1,2,51,250,0,0,50,1,1.960784,0,0,98.039216,1.960784,?,-1.199436,-0,?,-0.022022,1,?,-0.962174,0,?,0.057318,1,?,4.421041,0.737151,?,1.660584,1,0.518087,0.484,0.035703,0.518087,0.484,0.035703,0.518087,0.484,0.035703,0.737097,0.256,0.477568,0.737097,0.256,0.477568,0.737097,0.256,0.477568,-1
X770_strikes,1,1,0,1,1,0,1,1,0,1,0.999954,0.713062,0.2864,0.426032,0.504,0.0112,?,2,0,8,5,0.976467,0.0368,0.926431,0.976467,0.0368,0.926431,0.976467,0.0368,0.926431,0.906385,0.0944,0.811222,50.4,315,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,65.999554,-69006.465942,?,-1,1.736454,11749.265038,?,-1.999762,-91638847.147731,?,-1,49.6,310,-75.962778,0,2,0,0.663379,7,4,0.392,0.218251,?,1,2,7,625,0,0,6,1,14.285714,0,0,85.714286,14.285714,?,-1.198944,-0,?,-0.021982,1,?,-0.952447,0,?,0.057318,1,?,4.41409,0.792877,?,1.647625,1,0.937481,0.0624,0.875163,0.937481,0.0624,0.875163,0.937481,0.0624,0.875163,0.973615,0.0416,0.916786,0.973615,0.0416,0.916786,0.973615,0.0416,0.916786,-1
X772_quake,1,0.499535,0.444904,0,0.499535,0.444904,0,0.499535,0.444904,0,0.991223,0.501012,0.482553,0.000403,0.555096,0.001837,?,0,0,0,16,0.503551,0.471074,0.004461,0.503551,0.471074,0.004461,0.503551,0.471074,0.004461,0.514123,0.479339,0.028145,55.509642,1209,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,65.798556,-68789.347762,?,-1,1.733244,11712.528855,?,-1.999762,-91638847.147731,?,-1,44.490358,969,-75.962778,0,0,0,0.505074,1,9,0.464187,0.000311,?,1,2,4,2178,0,0,3,1,25,0,0,75,25,?,-1.198842,-0,?,-0.021982,1,?,-0.932408,0,?,0.057318,1,?,4.41409,0.814803,?,1.647625,1,0.491788,0.500918,-0.015503,0.491788,0.500918,-0.015503,0.491788,0.500918,-0.015503,0.506855,0.475207,0.026033,0.506855,0.475207,0.026033,0.506855,0.475207,0.026033,-1
X773_fri_c0_250_25,1,0.753584,0.328,0.342021,0.753584,0.328,0.342021,0.753584,0.328,0.342021,0.999954,0.648361,0.372,0.2579,0.504,0.104,?,0,0,0,0,0.694956,0.288,0.423447,0.694956,0.288,0.423447,0.694956,0.288,0.423447,0.652266,0.348,0.304356,50.4,126,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,64.50663,-67463.415847,?,-1,1.699479,11486.786202,?,-1.999762,-91638847.147731,?,-1,49.6,124,-75.962778,0,0,0,0.87404,0,0,0.2,0.599616,?,1,2,26,250,0,0,25,1,3.846154,0,0,96.153846,3.846154,?,-1.201906,-0,?,-0.024571,1,?,-1.01014,0,?,0.050395,1,?,3.887667,0.761629,?,1.523941,1,0.631976,0.368,0.263953,0.631976,0.368,0.263953,0.631976,0.368,0.263953,0.71627,0.344,0.310278,0.71627,0.344,0.310278,0.71627,0.344,0.310278,-1
X774_disclosure_x_bias,1,0.502318,0.495468,0.001921,0.502318,0.495468,0.001921,0.502318,0.495468,0.001921,0.998709,0.508879,0.495468,0.012345,0.521148,0.006042,?,0,0,1,8,0.48665,0.504532,-0.014248,0.48665,0.504532,-0.014248,0.48665,0.504532,-0.014248,0.52274,0.475831,0.045533,52.114804,345,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,64.357771,-67307.676974,?,-1,1.695879,11460.295616,?,-1.999762,-91638847.147731,?,-1,47.885196,317,-75.962778,0,0,0,0.569725,0,3,0.451662,0.096792,?,1,2,4,662,0,0,3,1,25,0,0,75,25,?,-1.201839,-0,?,-0.024698,1,?,-1.008052,0,?,0.050421,1,?,3.849968,0.786076,?,1.513602,1,0.513149,0.484894,0.026355,0.513149,0.484894,0.026355,0.513149,0.484894,0.026355,0.521296,0.481873,0.038097,0.521296,0.481873,0.038097,0.521296,0.481873,0.038097,-1
X775_fri_c2_100_25,1,0.842921,0.21,0.582339,0.842921,0.21,0.582339,0.842921,0.21,0.582339,0.985815,0.809262,0.17,0.652209,0.57,0.26,?,0,0,0,0,0.820073,0.2,0.592003,0.820073,0.2,0.592003,0.820073,0.2,0.592003,0.620971,0.38,0.237866,57,57,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,63.121766,-66037.720805,?,-1,1.663937,11244.082491,?,-1.999762,-91638847.147731,?,-1,43,43,-75.962778,0,0,0,0.76377,0,0,0.25,0.488543,?,1,2,26,100,0,0,25,1,3.846154,0,0,96.153846,3.846154,?,-1.202793,-0,?,-0.025843,1,?,-1.044531,0,?,0.048579,1,?,3.502097,0.707106,?,1.47186,1,0.70563,0.29,0.41009,0.70563,0.29,0.41009,0.70563,0.29,0.41009,0.731742,0.31,0.335334,0.731742,0.31,0.335334,0.731742,0.31,0.335334,-1
X776_fri_c0_250_5,1,0.731488,0.32,0.36,0.731488,0.32,0.36,0.731488,0.32,0.36,1,0.624192,0.4,0.2,0.5,0.024,?,0,0,0,0,0.742432,0.308,0.384,0.742432,0.308,0.384,0.742432,0.308,0.384,0.752,0.248,0.504,50,125,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,62.880071,-65789.458696,?,-1,1.657437,11201.815264,?,-1.999762,-91638847.147731,?,-1,50,125,-75.962778,0,0,0,0.918528,0,0,0.172,0.656,?,1,2,6,250,0,0,5,1,16.666667,0,0,83.333333,16.666667,?,-1.202533,-0,?,-0.026632,1,?,-1.04928,0,?,0.047236,1,?,3.37412,0.700199,?,1.465703,1,0.704,0.296,0.408,0.704,0.296,0.408,0.704,0.296,0.408,0.701504,0.296,0.408,0.701504,0.296,0.408,0.701504,0.296,0.408,-1
X777_sleuth_ex1714,1,0.776852,0.212766,0.575812,0.776852,0.212766,0.575812,0.776852,0.212766,0.575812,0.983939,0.80463,0.170213,0.664884,0.574468,0.170213,?,0,0,0,0,0.874074,0.191489,0.620628,0.874074,0.191489,0.620628,0.874074,0.191489,0.620628,0.798148,0.234043,0.542073,57.446809,27,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,62.552883,-65436.880383,?,-1,1.65131,11145.300213,?,-1.999762,-91638847.147731,?,-1,42.553191,20,-75.962778,0,0,0,0.858983,0,0,0.191489,0.610856,?,1,2,8,47,0,0,7,1,12.5,0,0,87.5,12.5,?,-1.202092,-0,?,-0.026501,1,?,-1.044531,0,?,0.048579,1,?,3.316513,0.761629,?,1.456855,1,0.77037,0.234043,0.530427,0.77037,0.234043,0.530427,0.77037,0.234043,0.530427,0.874074,0.191489,0.620628,0.874074,0.191489,0.620628,0.874074,0.191489,0.620628,-1
X778_bodyfat,1,0.996094,0.003968,0.992062,0.996094,0.003968,0.992062,0.996094,0.003968,0.992062,0.999818,0.995968,0.003968,0.99206,0.507937,0.059524,?,0,0,0,5,0.996094,0.003968,0.992062,0.996094,0.003968,0.992062,0.996094,0.003968,0.992062,0.848664,0.150794,0.698032,50.793651,128,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,61.972918,-64758.166185,?,-1,1.636837,11029.871353,?,-1.999762,-91638847.147731,?,-1,49.206349,124,-75.962778,0,0,0,0.885444,0,8,0.210317,0.580053,?,1,2,15,252,0,0,14,1,6.666667,0,0,93.333333,6.666667,?,-1.201859,-0,?,-0.026086,1,?,-1.011724,0,?,0.050009,1,?,3.332139,0.82096,?,1.427768,1,0.928931,0.071429,0.857215,0.928931,0.071429,0.857215,0.928931,0.071429,0.857215,0.995968,0.003968,0.99206,0.995968,0.003968,0.99206,0.995968,0.003968,0.99206,-1
X779_fri_c1_500_25,1,0.878944,0.144,0.708431,0.878944,0.144,0.708431,0.878944,0.144,0.708431,0.996662,0.66006,0.332,0.321419,0.534,0.052,?,0,0,0,0,0.810685,0.178,0.642834,0.810685,0.178,0.642834,0.810685,0.178,0.642834,0.591583,0.4,0.185601,53.4,267,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,60.825389,-63581.600666,?,-1,1.607199,10829.49215,?,-1.999762,-91638847.147731,?,-1,46.6,233,-75.962778,0,0,0,0.715838,0,0,0.31,0.375242,?,1,2,26,500,0,0,25,1,3.846154,0,0,96.153846,3.846154,?,-1.204109,-0,?,-0.026856,1,?,-1.057488,0,?,0.047884,1,?,3.121791,0.803548,?,1.394714,1,0.696734,0.302,0.39336,0.696734,0.302,0.39336,0.696734,0.302,0.39336,0.854535,0.194,0.611577,0.854535,0.194,0.611577,0.854535,0.194,0.611577,-1
X780_rabe_265,1,0.488095,0.411765,0,0.488095,0.411765,0,0.488095,0.411765,0,0.977418,0.669841,0.294118,0.330709,0.588235,0.137255,?,0,0,0,0,0.643651,0.352941,0.25,0.643651,0.352941,0.25,0.643651,0.352941,0.25,0.585714,0.411765,0.167832,58.823529,30,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,60.5727,-63302.705619,?,-1,1.599906,10782.925966,?,-1.999762,-91638847.147731,?,-1,41.176471,21,-75.962778,0,0,0,0.728571,0,0,0.254902,0.462287,?,1,2,7,51,0,0,6,1,14.285714,0,0,85.714286,14.285714,?,-1.203696,-0,?,-0.027287,1,?,-1.048059,0,?,0.047236,1,?,3.141108,0.818985,?,1.38992,1,0.645238,0.333333,0.296837,0.645238,0.333333,0.296837,0.645238,0.333333,0.296837,0.570635,0.372549,0.124661,0.570635,0.372549,0.124661,0.570635,0.372549,0.124661,-1
X782_rabe_266,1,0.911306,0.108333,0.784053,0.911306,0.108333,0.784053,0.911306,0.108333,0.784053,0.998196,0.911306,0.108333,0.784053,0.525,0.025,?,0,0,0,0,0.921053,0.083333,0.832636,0.921053,0.083333,0.832636,0.921053,0.083333,0.832636,0.95252,0.075,0.84975,52.5,63,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,60.483382,-63211.211463,?,-1,1.597594,10767.379171,?,-1.999762,-91638847.147731,?,-1,47.5,57,-75.962778,0,0,0,0.979671,0,0,0.083333,0.832916,?,1,2,3,120,0,0,2,1,33.333333,0,0,66.666667,33.333333,?,-1.204109,-0,?,-0.027043,1,?,-1.04928,0,?,0.04698,1,?,3.121791,0.819488,?,1.384067,1,0.956976,0.041667,0.916248,0.956976,0.041667,0.916248,0.956976,0.041667,0.916248,0.908521,0.1,0.799499,0.908521,0.1,0.799499,0.908521,0.1,0.799499,-1
X783_fri_c3_100_10,1,0.6275,0.37,0.206009,0.516667,0.47,0.032922,0.66625,0.4,0.074074,0.970951,0.6275,0.37,0.206009,0.6,0.11,?,0,0,0,0,0.732292,0.3,0.375,0.732292,0.3,0.375,0.732292,0.3,0.375,0.575,0.4,0.152542,60,60,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,60.042905,-62757.759444,?,-1,1.58732,10690.145461,?,-1.999762,-91638847.147731,?,-1,40,40,-75.962778,0,0,0,0.61375,0,0,0.37,0.206009,?,1,2,11,100,0,0,10,1,9.090909,0,0,90.909091,9.090909,?,-1.204107,-0,?,-0.027287,1,?,-1.052665,0,?,0.04698,1,?,3.041246,0.816716,?,1.355558,1,0.695833,0.29,0.393305,0.695833,0.29,0.393305,0.695833,0.29,0.393305,0.62,0.37,0.155251,0.62,0.37,0.155251,0.62,0.37,0.155251,-1
X784_newton_hema,1,0.799388,0.278571,0.442857,0.799388,0.278571,0.442857,0.799388,0.278571,0.442857,1,0.602857,0.428571,0.142857,0.5,0.028571,2.541551,0,0,0,2,0.814082,0.25,0.5,0.814082,0.25,0.5,0.814082,0.25,0.5,0.742857,0.257143,0.485714,50,70,3.343953,6871.5,1328125.959839,0.39346,11,60.780756,11475690.492291,3.343953,59.960985,-62667.785733,0.39346,11,1.587155,10674.888125,3.343953,-1.999762,-91638847.147731,0.39346,11,50,70,-75.962778,0,0,0,0.737143,0,2,0.3,0.4,7.498829,1,2,4,140,0,0,2,2,25,0,0,50,50,3.343953,-1.20397,-0,0.39346,-0.027043,1,3.343953,-1.04928,0,0.39346,0.047236,1,3.343953,3.066002,0.818572,0.39346,1.359513,1,0.714286,0.285714,0.428571,0.714286,0.285714,0.428571,0.714286,0.285714,0.428571,0.805306,0.271429,0.457143,0.805306,0.271429,0.457143,0.805306,0.271429,0.457143,0
X785_wind_correlations,1,0.867589,0.2,0.597815,0.867589,0.2,0.597815,0.867589,0.2,0.597815,0.999644,0.80336,0.244444,0.509415,0.511111,1.044444,?,0,0,0,0,0.867589,0.2,0.597815,0.867589,0.2,0.597815,0.867589,0.2,0.597815,0.895257,0.111111,0.776564,51.111111,23,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,58.073719,-60668.579223,?,-1,1.541833,10334.364265,?,-1.999762,-91638847.147731,?,-1,48.888889,22,-75.962778,0,0,0,0.926087,0,0,0.133333,0.733728,?,1,2,47,45,0,0,46,1,2.12766,0,0,97.87234,2.12766,?,-1.201057,-0,?,-0.029303,1,?,-0.95311,0,?,0.049582,1,?,2.784202,0.73554,?,1.277545,1,0.799407,0.2,0.599407,0.799407,0.2,0.599407,0.799407,0.2,0.599407,0.901186,0.155556,0.68719,0.901186,0.155556,0.68719,0.901186,0.155556,0.68719,-1
X786_cleveland,1,0.730435,0.260726,0.474109,0.800842,0.211221,0.572788,0.897394,0.161716,0.673096,0.995084,0.730435,0.260726,0.474109,0.541254,0.046205,9.337505,0,0,0,0,0.772877,0.227723,0.541684,0.772877,0.227723,0.541684,0.772877,0.227723,0.541684,0.752193,0.247525,0.500187,54.125413,164,1.737026,6871.5,1328125.959839,0.207538,4,60.780756,11475690.492291,1.115115,57.837448,-60416.786671,0.106568,2.714286,1.537882,10291.613715,0.606111,-1.999762,-91638847.147731,0.000459,2,45.874587,139,-75.962778,0,0,0,0.906387,0,0,0.165017,0.666974,9.463836,4,2,14,303,6,6,6,8,28.571429,1.980198,0.141443,42.857143,57.142857,0.904525,-1.20059,-0,0.024148,-0.029518,1,1.088064,-0.932408,0,0.112422,0.049846,1,1.293991,2.755992,0.783029,0.205019,1.268568,1,0.770311,0.231023,0.535296,0.770311,0.231023,0.535296,0.770311,0.231023,0.535296,0.777922,0.254125,0.484021,0.777922,0.254125,0.484021,0.777922,0.254125,0.484021,0.755929
X788_triazines,1,0.689444,0.274194,0.392001,0.689444,0.274194,0.392001,0.689444,0.274194,0.392001,0.978542,0.581556,0.397849,0.049579,0.586022,0.327957,?,0,0,0,0,0.785297,0.204301,0.570752,0.785297,0.204301,0.570752,0.785297,0.204301,0.570752,0.71923,0.274194,0.431636,58.602151,109,?,6871.5,1328125.959839,?,-1,60.780756,11475690.492291,-1,56.084686,-57853.371467,?,-1,1.596917,9856.854387,?,-1.999762,-91638847.147731,?,-1,41.397849,77,-75.962778,0,0,0,0.746671,0,0,0.33871,0.336091,?,1,2,61,186,0,0,60,1,1.639344,0,0,98.360656,1.639344,?,-1.198535,-0,?,-0.026348,0.651066,?,-0.802757,0,?,0.063258,1,?,3.324326,0.641077,?,1.449443,1,0.696235,0.295699,0.391723,0.696235,0.295699,0.391723,0.696235,0.295699,0.391723,0.734898,0.295699,0.396318,0.734898,0.295699,0.396318,0.734898,0.295699,0.396318,-1
