@RELATION FEATURE_VALUES
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE LOBJOIS-lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE LOBJOIS-lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE BASE-nvarsOrig NUMERIC
@ATTRIBUTE BASE-nclausesOrig NUMERIC
@ATTRIBUTE BASE-nvars NUMERIC
@ATTRIBUTE BASE-nclauses NUMERIC
@ATTRIBUTE BASE-reducedVars NUMERIC
@ATTRIBUTE BASE-reducedClauses NUMERIC
@ATTRIBUTE BASE-vars-clauses-ratio NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-min NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-max NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE BASE-UNARY NUMERIC
@ATTRIBUTE BASE-BINARY+ NUMERIC
@ATTRIBUTE BASE-TRINARY+ NUMERIC
@ATTRIBUTE BASE-VCG-VAR-mean NUMERIC
@ATTRIBUTE BASE-VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE BASE-VCG-VAR-min NUMERIC
@ATTRIBUTE BASE-VCG-VAR-max NUMERIC
@ATTRIBUTE BASE-VCG-VAR-entropy NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-mean NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-min NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-max NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-entropy NUMERIC
@ATTRIBUTE BASE-horn-clauses-fraction NUMERIC
@ATTRIBUTE BASE-VG-mean NUMERIC
@ATTRIBUTE BASE-VG-coeff-variation NUMERIC
@ATTRIBUTE BASE-VG-min NUMERIC
@ATTRIBUTE BASE-VG-max NUMERIC
@ATTRIBUTE BASE-CG-mean NUMERIC
@ATTRIBUTE BASE-CG-coeff-variation NUMERIC
@ATTRIBUTE BASE-CG-min NUMERIC
@ATTRIBUTE BASE-CG-max NUMERIC
@ATTRIBUTE BASE-CG-entropy NUMERIC
@ATTRIBUTE BASE-cluster-coeff-mean NUMERIC
@ATTRIBUTE BASE-cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE BASE-cluster-coeff-min NUMERIC
@ATTRIBUTE BASE-cluster-coeff-max NUMERIC
@ATTRIBUTE BASE-cluster-coeff-entropy NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-1 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-4 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-16 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-64 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-256 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE LS-saps_BestSolution_Mean NUMERIC
@ATTRIBUTE LS-saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE LS-saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE LS-saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE LS-gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE LS-gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE LS-gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack-mean NUMERIC
@ATTRIBUTE LPSLack-coeff-variation NUMERIC
@ATTRIBUTE LPSLack-min NUMERIC
@ATTRIBUTE LPSLack-max NUMERIC
@ATTRIBUTE LP-lpIntRatio NUMERIC
@DATA
Kakuro-easy-052-ext.xml.hg_4.cnf,1,5.000000000,0.000000000,5.000000000,5.000000000,-0.000000000,0.015451445,0.056796717,60358.000000000,5077475.000000000,46041.000000000,5075312.000000000,0.310961969,0.000426181,0.009071561,0.322330680,0.591049295,0.000000000,1.000000000,1.091687577,0.000077019,0.148416462,0.000043440,0.000108599,0.750482407,0.000000000,0.014426699,0.439673857,0.000077019,0.829802274,0.000001182,0.000173388,2.104745812,0.198023006,0.175544257,0.000000000,0.443850267,1.698018182,0.000051860,0.675508698,0.000001182,0.000093590,2.221996552,0.683217111,0.000083148,0.744001794,0.000001576,0.000166689,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000651593,0.005907778,0.024586781,0.029538889,0.029538889,0.514171825,0.592309723,0.000000000,0.999999422,0.988989173,0.000000000,0.645599777,0.296713235,0.512690355,0.131440116,1.400089083,0.000000000,0.500000000,0.467713951,0.000000000,0.333333333,0.000000011,0.002081122,6030.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.810433837,0.000000000,1.013062438,0.000000000,5477.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,38.886333110,0.000000000,1.011823909,0.000000000,?,?,?,?,?,?
hid-uns-enc-6-1-0-0-0-0-26462.cnf,1,5.954655381,0.110615650,5.000000000,7.000000000,0.984699366,0.374045984,0.693160073,1908.000000000,6232.000000000,1655.000000000,5469.000000000,0.152870091,0.139513622,0.302614738,0.741650291,0.434357055,0.000000000,1.000000000,1.637003537,0.002300249,0.929540055,0.001208459,0.023564955,1.389191423,0.000000000,0.594807095,0.606875114,0.002300249,0.399381218,0.001097093,0.003656976,1.847726797,0.240082527,0.191808112,0.000000000,0.600000000,1.940109216,0.000619808,0.271101254,0.000365698,0.001097093,0.602043259,0.512890839,0.007909011,0.592621672,0.001097093,0.021759005,0.003871687,0.725042571,0.001097093,0.029621503,3.026327539,0.160382642,0.475236836,0.016375839,0.428571429,3.047639782,0.029003021,0.112990937,0.265861027,0.265861027,0.265861027,0.513964727,0.411380078,0.012612052,0.857225149,0.753103440,0.171289418,0.691397184,0.332163983,0.600637206,0.110203257,0.319807203,0.029623304,0.212215931,0.155356232,0.065666405,0.135701574,0.083345380,0.111989009,12.294117647,0.842171223,409.136222910,0.054798090,410.500000000,389.000000000,430.000000000,0.506266428,0.138668009,0.764921765,0.037297497,22.967696629,0.337879816,409.325842697,0.038489242,409.500000000,389.000000000,428.000000000,0.305942626,0.228891789,0.773491284,0.017850066,?,?,?,?,?,?
tseitingrid7x185_shuffled.cnf,1,96.999613750,0.000202572,96.000000000,97.000000000,0.003421720,0.693588596,0.889573360,2590.000000000,10360.000000000,2590.000000000,10360.000000000,0.000000000,0.000000000,0.250000000,0.371235521,0.902227997,0.000000000,1.000000000,0.982328798,0.001544402,0.000000000,0.001544402,0.001544402,-0.000000000,0.000000000,0.000000000,0.000000000,0.001544402,0.000000000,0.001544402,0.001544402,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000473905,0.432846574,0.000193050,0.000772201,1.040676905,0.306853282,0.000579151,0.000000000,0.000579151,0.000579151,0.002220077,0.000000000,0.002220077,0.002220077,-0.000000000,0.420289855,0.000000000,0.420289855,0.420289855,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008880309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.383134143,0.000107224,0.383061279,0.383294382,0.383193258,0.383086090,0.383163452,0.383099974,0.383127603,8.634743875,0.492200556,243.129175947,0.043532013,243.000000000,231.000000000,256.000000000,0.479906156,0.190389631,0.755350937,0.023539875,4.160220994,0.495935913,242.787292818,0.041149861,243.000000000,229.000000000,255.000000000,0.264696639,0.295408709,0.751327337,0.022248151,0.000000000,0.053474903,2.889667888,0.000000000,0.500000000,0.893050193
abw-K-dwt__234.mtx-w54.cnf,1,18.070175439,0.080259694,15.000000000,21.000000000,1.655240152,0.265020585,0.630829374,57447.000000000,176089.000000000,33143.000000000,157930.000000000,0.733307184,0.114981321,0.209858798,0.547819498,0.827640228,0.000000000,1.000000000,1.074762835,0.000069354,1.368924638,0.000060345,0.003530157,0.541141207,0.000000000,0.806781485,0.988241626,0.000069354,0.312007700,0.000031660,0.000215285,2.021577282,0.350745176,0.195647687,0.000000000,0.840000000,2.151639202,0.000031286,0.699474987,0.000012664,0.000158298,1.680244641,0.516988539,0.000354654,0.975194555,0.000031660,0.000835813,0.000061284,2.047132917,0.000018996,0.008263155,2.217097631,0.322782120,0.339382920,0.001668691,0.600000000,2.846042769,0.003318951,0.004224120,0.004224120,0.004224120,0.004224120,0.813445049,0.323583559,0.000001020,1.000000000,0.990504621,0.360680765,0.981344121,0.813211467,0.898686261,0.024932855,1.629361986,-0.000000000,0.260898756,0.062182650,0.000406726,0.032198289,0.001552784,0.006140563,11527.333333300,1.708913502,7665.666666670,0.866190158,11369.000000000,0.000000000,11369.000000000,4.491166198,1.392881703,10.885196116,1.588828047,350.428571429,1.711012301,11518.571428600,0.007112028,11493.000000000,11401.000000000,11608.000000000,0.586931457,1.021561062,0.906428011,0.018470599,?,?,?,?,?,?
size_5_5_5_i003_r12.cnf,1,10.773428233,0.149666740,8.000000000,14.000000000,1.787010043,0.204154570,0.725042727,3220.000000000,12439.000000000,1687.000000000,11726.000000000,0.908713693,0.060805049,0.143868327,0.382400932,0.654412410,0.000000000,1.000000000,1.113160573,0.002003563,0.268513300,0.001185536,0.002963841,0.876948331,0.000000000,0.077093638,0.759849906,0.002003563,1.123481159,0.000596964,0.009210302,1.181506854,0.046355586,0.093931214,0.000000000,0.636363636,0.747892622,0.000589230,1.590222177,0.000170561,0.006651885,1.642526438,0.272727273,0.001148533,1.265975572,0.000426403,0.005969640,0.007230449,0.536806497,0.000426403,0.018250043,2.279929616,0.072014206,0.455319748,0.014803557,0.333333333,1.286529962,0.000000000,0.173681091,0.173681091,0.173681091,0.173681091,0.226545262,1.271244446,0.000036623,0.998361457,0.628356474,0.009517119,0.267160460,0.031757653,0.094546595,0.023328385,0.450443466,0.000000002,0.048292380,0.030067452,0.000002846,0.029756905,0.018930082,0.029194303,86.222656250,0.868259598,267.667968750,0.072984700,269.000000000,255.000000000,280.000000000,0.665496955,0.176155084,0.813141215,0.066938826,103.188841202,0.173314950,267.969957082,0.044346601,268.000000000,253.000000000,284.000000000,0.270148737,0.774815121,0.830289577,0.024366125,?,?,?,?,?,?
sted2_0x0_n219-342.cnf,1,14.485767615,0.034759507,13.000000000,15.000000000,0.705185003,0.123023486,0.401953896,24624.000000000,212761.000000000,12044.000000000,130982.000000000,1.044503487,0.624352965,0.091951566,0.373658297,0.898972770,0.000000000,1.000000000,1.491889209,0.000274725,0.262038598,0.000166058,0.000830289,1.210386132,0.000000000,0.213395734,0.527393077,0.000274725,1.394074878,0.000053442,0.003282894,3.619530320,0.214446707,0.291588379,0.000000000,0.918918919,2.601858565,0.000178383,1.397712414,0.000022904,0.002152968,3.281888979,0.701829259,0.000218651,0.959248090,0.000045808,0.001252080,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000083029,0.000249087,0.001079376,0.003238127,0.298820990,0.406951562,0.826747076,0.000000002,0.997701576,0.932004719,0.000062662,0.657522895,0.038352363,0.398163967,0.102317527,1.553524342,0.000000094,0.464572669,0.396564514,0.000110156,0.058496535,0.006221800,0.018061261,820.250000000,0.757890670,2747.650000000,0.235603642,2893.000000000,2844.000000000,2923.000000000,2.668245669,0.429158491,0.965393589,0.077260751,583.071428571,0.249901983,2889.500000000,0.010353761,2883.500000000,2853.000000000,2923.000000000,0.315225020,1.839415893,0.942775722,0.009802484,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
fermat-33106286870663.cnf,1,6.612447384,0.085271809,5.000000000,8.000000000,0.820637846,0.120074357,0.400299473,7174.000000000,39974.000000000,3327.000000000,18329.000000000,1.156296964,1.180915489,0.181515631,0.332600433,0.622376657,0.000000000,1.000000000,1.117920414,0.001030754,0.211242095,0.000601142,0.006612564,0.964998978,0.000000000,0.128975940,0.444159529,0.001030754,0.416199697,0.000436467,0.004037318,1.576697768,0.025727069,0.042456872,0.000000000,0.714285714,0.890033795,0.000509129,0.787431357,0.000054558,0.003109826,1.558555067,0.534017131,0.000433253,0.919851638,0.000218233,0.003109826,0.001640656,0.446365124,0.000327350,0.008565661,2.678077607,0.349984604,0.383046916,0.033794163,0.619047619,2.591899927,0.000000000,0.000000000,0.000000000,0.009618275,0.009618275,0.174820671,0.957185548,0.000000232,0.713906774,0.409431287,0.023510022,0.408091636,0.024073323,0.102431463,0.041729234,0.486951866,0.000000000,0.239091469,0.048361615,0.032181763,0.048098968,0.034461189,0.041640323,188.524064171,0.312628694,618.946524064,0.078185298,622.000000000,602.000000000,643.000000000,0.771116801,0.246023857,0.793815220,0.112004851,238.634361233,0.064068944,623.933920705,0.029280552,624.000000000,601.000000000,646.000000000,0.308122841,0.257390404,0.813950382,0.014686458,?,?,?,?,?,?
mp1-squ_any_s09x07_c27_bail_UNS.cnf,1,3.853571429,0.091742260,3.000000000,4.000000000,0.416463733,0.429766209,0.904657179,368.000000000,1594.000000000,281.000000000,1508.000000000,0.309608541,0.057029178,0.186339523,0.581420767,0.633879521,0.000000000,1.000000000,1.511965293,0.014088562,0.765550727,0.007117438,0.064056940,1.448223194,0.000000000,0.171750663,0.657161804,0.014088562,0.743140064,0.003315650,0.038461538,3.331607566,0.351937828,0.190588192,0.000000000,0.789473684,3.418737543,0.011181174,0.515135886,0.003315650,0.019893899,2.761746626,0.795755968,0.032958268,0.622107682,0.005305040,0.068965517,0.031783626,0.972349460,0.003315650,0.155835544,4.063979786,0.080730228,0.649611368,0.008474576,0.333333333,2.695659582,0.007117438,0.088967972,0.277580071,0.277580071,0.277580071,0.480521544,0.600747706,0.002263074,0.987510006,0.882579710,0.095101866,0.768033038,0.244358198,0.437725337,0.102629978,0.540918178,0.013329752,0.223948249,0.179246920,0.029420611,0.143963446,0.055856854,0.098101781,11.284045394,0.718905278,66.325433912,0.093754357,66.000000000,58.000000000,74.000000000,1.018077092,0.325464072,0.881953172,0.055175080,4.655906090,0.305355353,66.685497677,0.091933963,67.000000000,59.000000000,75.000000000,0.493611906,0.323523632,0.847515337,0.038538671,?,?,?,?,?,?
rphp4_090_shuffled.cnf,1,3.000000000,0.000000000,3.000000000,3.000000000,-0.000000000,0.216335474,0.472957050,720.000000000,13009.000000000,626.000000000,12915.000000000,0.150159744,0.007278358,0.048470770,0.373574225,0.823793643,0.000000000,1.000000000,1.757121002,0.007332040,0.685978232,0.003194888,0.143769968,1.155249791,0.000000000,0.068447542,0.068447542,0.007332040,1.094346044,0.000619435,0.020983353,0.958215477,0.139525836,0.340498948,0.000000000,0.970479705,0.411748485,0.001691448,1.427074254,0.000000000,0.009678668,2.734253060,0.261788618,0.013427931,0.499690154,0.007433217,0.027951994,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.006389776,0.006389776,0.031948882,0.094249201,0.094249201,0.716671545,0.354751369,0.307965294,0.894735544,0.894662921,0.316983381,0.894536201,0.327975864,0.894354703,0.210927294,0.473276131,0.101443911,0.367469875,0.365431437,0.101706695,0.363491625,0.160092368,0.160296624,1.118581907,4.287876713,211.324572127,0.055132488,211.000000000,198.000000000,225.000000000,3.232606743,0.141928282,0.996489755,0.008138584,1.037998733,0.184252388,211.390120329,0.050184908,212.000000000,198.000000000,225.000000000,2.374367233,0.264791701,0.996364992,0.001101036,?,?,?,?,?,?
59-131147.cnf,1,11.847533632,0.313625593,3.000000000,17.000000000,2.030223827,0.622482593,0.704477616,31636.000000000,820184.000000000,26714.000000000,746264.000000000,0.184247960,0.099053418,0.035796983,0.997528353,0.016013832,0.200000000,1.000000000,0.159111884,0.000108937,1.749875665,0.000074867,0.003219286,0.238035255,0.000000000,0.964373198,0.964374538,0.000108937,0.414448262,0.000005360,0.000294802,4.793270276,0.373389239,0.126593824,0.000000000,1.000000000,3.855446005,0.000072200,0.374082355,0.000005360,0.000178221,4.321236961,0.964373198,0.000414925,0.638212780,0.000005360,0.001831791,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000486636,0.001272741,0.895827720,0.038865305,0.364876371,1.000000000,0.929695011,0.854794333,0.918363052,0.879866625,0.901589078,0.032230185,1.936562192,0.000000000,0.983367781,0.092108330,0.000031338,0.057422484,0.000443585,0.007436659,6197.000000000,2.222807505,9639.200000000,0.559067266,12065.000000000,0.000000000,12086.000000000,12.207116695,0.490890672,1.042293634,0.092076592,100.818181818,0.580041656,11024.545454500,0.331710882,12137.000000000,12002.000000000,12192.000000000,6.011249989,0.528151273,0.999813955,0.000574447,?,?,?,?,?,?
b2005-p1-12x12c10h7-Ser8-0.cnf,1,8.000000000,0.000000000,8.000000000,8.000000000,-0.000000000,0.127907221,0.269536003,87119.000000000,9739535.000000000,38943.000000000,3454940.000000000,1.237090106,1.819017118,0.011271686,0.895492373,0.279643291,0.000000000,1.000000000,0.595459707,0.000073332,0.259877983,0.000051357,0.002388106,0.711004576,0.000000000,0.204043775,0.947539176,0.000073332,2.205012997,0.000001737,0.001461096,4.667692592,0.265143902,0.351531267,0.000000000,0.995424837,3.222432300,0.000070822,2.284491505,0.000000579,0.001459649,4.354251099,0.973326020,0.000030279,1.722269612,0.000001158,0.000226921,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000154071,0.000436535,0.002182677,0.051870683,0.051870683,0.520067007,0.677075253,0.000009058,0.997974338,0.984339110,0.061683252,0.909394210,0.186801057,0.470548668,0.011519526,2.371937831,-0.000000000,0.285176373,0.036592742,0.000000000,0.007885465,0.000092491,0.001934368,6726.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,42.299360886,0.000000000,1.013550021,0.000000000,5767.000000000,0.392360274,5863.000000000,1.414213562,5863.000000000,0.000000000,0.000000000,25.952727760,1.130579431,1.004270198,0.013493557,?,?,?,?,?,?
Steiner-243-46-bce.cnf,1,3.946896853,0.056814042,3.000000000,4.000000000,0.207552834,0.115338090,0.483844218,48357.000000000,27820.000000000,4577.000000000,27380.000000000,9.565217391,0.016070124,0.167165814,0.562737519,0.659943802,0.000000000,1.000000000,1.375515823,0.001118105,3.227996711,0.000436967,0.043259777,1.043416280,0.000000000,0.154346238,0.821840760,0.001118105,3.127663646,0.000219138,0.016033601,0.505337452,0.031013890,0.102780408,0.000000000,0.448747153,0.451920271,0.000883479,2.836923923,0.000219138,0.011614317,0.505337452,0.642037984,0.001567034,2.488275195,0.000255661,0.017567568,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.005243609,0.019663535,0.019663535,0.019663535,0.019663535,0.845350214,0.307185153,0.000363866,1.000000000,0.999999722,0.400860562,0.999970867,0.789261864,0.995535904,0.053658933,1.514450637,-0.000000000,0.256980909,0.208842479,0.000000015,0.094289285,0.000006901,0.002377350,112.800000000,3.215792590,1237.800000000,0.236833627,1298.000000000,1256.000000000,1349.000000000,0.587509772,0.975367994,0.811461322,0.301656353,17.473684211,1.137940929,1303.368421050,0.026926724,1302.000000000,1264.000000000,1345.000000000,0.172302284,0.401226311,0.753029532,0.027908499,?,?,?,?,?,?
3bitadd_32.cnf.gz.CP3-cnfmiter.cnf,1,3.998848590,0.008480666,3.000000000,4.000000000,0.008942074,0.472361162,0.510060176,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.001794189,0.007118879,0.542351545,0.542351545,0.542351545,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,28153.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.261718038,0.000000000,1.707077557,0.000000000,26784.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.872672152,0.000000000,1.658407080,0.000000000,?,?,?,?,?,?
Timetable_C_241_E_45_Cl_16_S_14.cnf,1,7.106598985,0.043424812,7.000000000,8.000000000,0.339345077,0.032469085,0.125223615,163871.000000000,766479.000000000,94175.000000000,651147.000000000,0.740069020,0.177121295,0.144629400,0.438232830,0.698619145,0.000000000,1.000000000,1.207964625,0.000041429,1.324893356,0.000021237,0.000456597,1.109472776,0.000000000,0.253893514,0.891999810,0.000041429,1.654638408,0.000001536,0.000534442,2.726272577,0.280450896,0.294835519,0.000000000,1.000000000,2.527551197,0.000026260,1.295438613,0.000000000,0.000268757,2.880038324,0.900183829,0.000057728,1.493061483,0.000001536,0.000618908,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004481019,0.489655898,0.525678902,0.000000000,1.000000000,0.840685677,0.121488943,0.669832269,0.295266132,0.497984407,0.187020270,0.891218706,0.000000000,1.000000000,0.373050811,0.000434990,0.234302323,0.089700017,0.165881746,17000.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.446144840,0.000000000,1.220541494,0.000000000,7542.500000000,1.143652055,11907.000000000,1.414213562,11907.000000000,0.000000000,0.000000000,3.155806263,0.990449180,1.062222787,0.135290721,?,?,?,?,?,?
full-bg-gb-6-ce.cnf,1,4.428981349,0.111748191,4.000000000,5.000000000,0.683025688,0.186623143,0.533934116,9654.000000000,41468.000000000,2092.000000000,19845.000000000,3.614722753,1.089594356,0.105416982,0.528776350,0.645545136,0.000000000,1.000000000,1.411151014,0.001606186,0.193658234,0.000956023,0.002390057,0.987745515,0.000000000,0.072260015,0.591836735,0.001606186,1.614169793,0.000453515,0.015268330,2.481575888,0.234277006,0.193605567,0.000000000,0.936507937,2.694372630,0.000777681,1.835518587,0.000151172,0.008868733,1.981536900,0.529251701,0.001338288,1.646804123,0.000352734,0.012950365,0.008331381,0.484320876,0.000302343,0.028420257,5.583411256,0.031441635,1.543079952,0.004816223,0.285714286,1.711482724,0.000478011,0.001912046,0.009082218,0.047801147,0.217973231,0.401663976,0.530188204,0.000014829,0.968516606,0.670385308,0.098906800,0.568886310,0.225069038,0.424898137,0.040537553,0.777065335,-0.000000000,0.111438062,0.089687946,0.000000232,0.066957769,0.019536044,0.029186164,119.996153846,0.604033841,492.650000000,0.072565302,494.500000000,470.000000000,519.000000000,1.155615228,0.423686255,0.856682493,0.108204961,183.307420495,0.135200154,493.646643110,0.069371234,493.000000000,475.000000000,520.000000000,0.590479696,0.402094257,0.881276218,0.031551350,?,?,?,?,?,?
baseballcover12with23_and2positions.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
